age,gender,condition,rating,review_long,review_short
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],['Works very well to relieve overnight congestion in my sinuss.']
[' 13-18 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 3.3 '],[],['Worked the first few times but quickly lost its durability and strength.']
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.7 '],[],"['After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.7 '],[],"['I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!']"
[' 25-34 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 1.7 '],[],"['I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn\'t require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  ']"
[' 65-74 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 5.0 '],[],"['It helps me with the itching, and nerves.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 3.0 '],[],"[""The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.7 '],[],['no complications.  Sneezing & runny nose resolved leaving my nose less irritated']
[' 7-12 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"[""My daughter usually takes Claritin for her allergies and it works very well for her, this year her pediatrician (we usually see the allergist) prescribed her with Silarx Loratadine Oral Solution. And her relief her has come no where close to what it does when she's taking Claritin, it looks like we'll be switching back.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 2.3 '],[],"[""doesn't always stop the itching and was wondering if it contain pseudophedramine  ""]"
[' 13-18 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['The tablets I take on a daily basis have helped me control my allergies and, in turn, helped control my asthma.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],[],"[""This is the worst medication I've ever taken to relieve allergy symptoms! I am throwing the rest away!""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],"[""After turning 30 I suddently developed a painful cystic acne, ugh.  After my doctor prescribed Lamotrigine (Claritn) for my allergies my acne disappeard - immediately - 100%.  However it wasn't working for my allergies and I didn't realize the connection so my doctor prescribed a new allergy medication for me to try.  As soon as I went off the Lamotrigine my acne was back with a vengence.  I'm not sure what is causing the acne that the Lamotringe treats but I take it once a day and have been acn"", 'e free for 3 years now. ']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 2.7 '],[],['My 2yr old son has been taking this for a few months like the doctor ordered for allergies but never really worked...no side effects just not effective.']
[' 65-74 |  '],['  '],[' Condition: Stuffy Nose '],[' Overall rating 4.3 '],[],['Iam border line c.o.p.d. and loratadine along with mucinex d helps me breathe easier by dying up much of my mucus. ']
[' 25-34 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 4.3 '],"[""I've been on this for years, originally suggested by my doctor. I have seasonal allergies and am allergic to cats. Pollen is a big trigger for me. Most allergy meds make me extremely tired and this never has. I didn't notice any side effects, but I have noticed that the longer i've been on it the less it works. If i'm around a strong trigger (such as cats), I usually need to take two (not recommended) or another medication. I take it once daily in the morning. On occasion when my allergies are b"", 'ad during season changes, I have to take a different allergy medication at night. Still using it after a few years.']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 5.0 '],[],['Have taken it almost daily for 5 years.  No problems.  No more congestion.  No more sinus infections.']
[' 35-44 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 4.3 '],"['I\'m someone who once suffered from horrendous allergies & hay fever, often losing my voice up to 5 or 6 times per year in addition to dealing with what I thought was a ""cold"" every 2 or 3 months...misery at its finest. In Feb 2011, I decided to try generic Claritin & I will tell you that this little pill became a miracle. I not only DIDN\'T suffer from allergies at all that year, but those so-called ""colds"" never reared their ugly heads even once. To my amazement, this trend continued throughout ', '2012 as I continued to take this inexpensive gem. HOWEVER...in early 2012, I started noticing little things. Feeling a little ""off"" at work, becoming a little more irritable than usual at home while doing chores (if I even got up to do them at all!), a racing heartbeat at night as I was drifting off to sleep...I just chocked these things up to ""stress"" & decided to take steps to manage my stress better & continued about my daily life. Coincidentally, this month (Jan 2013), I decided that I was going to do a ""cleanse"" (new year\'s resolution), & that also included giving myself a little ""break"" from the Claritin...after all, I\'m safe from springtime pollen right now. Well, I\'ve now started noticing some new ""things""...less irritability, more gumption to do things &, wait, where did my nightly racing heartbeat go? I gave it some time but ultimately decided to look up side effects for Claritin, & was amazed to find that some of the things I had started experiencing after a year of taking it was also affecting others! I had been so pleased by the relief from allergies that I never bothered looking at what else this little pill could do. So, while this medication may also help you, please be careful & not only read all information about it, but also pay close attention to yourself! I will not be going back on Claritin & will seek another allergy relief to start taking before spring gets here.']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 2.3 '],[],"[""I have been taking 10 mgs. daily for allergies, and I still have a runny nose and itchy throat.... it doesn't seem to make a difference if I take it or not. ""]"
[' 25-34 |  '],[' Male |  '],[' Condition: Stuffy Nose '],[' Overall rating 4.0 '],[],"[""Been taking Claritin and now the generic Loratidine for what seems like forever. It was very effective for my allergies but I'm starting to notice that the nasal congestion is creeping up again. I wish there was an alternative that was as cheap as Loratidine. Generally it is still somewhat effective though""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],[]
[' 7-12 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],"[""My 7yr-old daughter was prescribed these tablets. She has slight inflamation in nose and throat, but severe in the ears.  It helps that condition,but now she seems agitated, depressed and prone to lashing out. She also has a sore under her nose now. When she doesn't take it, the ears itch more (we have to use drops too for excessive ear wax and excema). I want my daughter back! I hate the mean little monster mood when she's been on the meds for more than two days at a time. I want to clear the e"", ""ar problem too. Just when I think it's starting to work, the behavior problem starts...along with a rapid heartbeat. GEEZ. Actually I'm quite frightened. Follow up appointment is next week, but he might put us in tomorrow.""]",[]
[' 25-34 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],"[""The medication was chosen because it is a 24 hour med. This is supposed to help with allergies and rhionitis.    Overall, the med works for my outdoor allergies. Indoor is another story. When there are cats present hardly anything works.    This medication has given me the side effect of dry eys and eye discomfort. I've notcied that several hours after taking this, I cannot stop blinking because it dries me out.""]"
[' 0-2 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 2.3 '],[],"[""My son had horrible allergies that were draining down his throat, he had been on this medication for a month trying to get the allergies to go away. It didn't work at all!! We kept going to the doctor because I kept thinking he had something worse. It did turn into a massive sinus infection. Luckily she switched us to a different allergy med. ""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Stuffy Nose '],[' Overall rating 2.0 '],[],['one week']
[' 65-74 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],[],['Does not stop severe allergies!']
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['Grand daughter and myself always having sore throat. Both tested negative for Strep. Doctor advises it is allergy related and prescribed Claritin, but told to get Loratadine. Worked great to clear up sore throat. So when we have a sore throat we take Loratadine and if it goes away, we know it is just allergies and not Strep. Do not take every day, we only take when we need it.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 2.3 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 3.0 '],[],"[""It's effective. Symptoms disappeared after 2 days.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],"[""I've been taking this drug now that I found out I am allergic to dogs as well as cats. It is drying to the nose, other systemic slowdown (constipation), but I am not thinking as clearly, and at 63 yrs. this is not good. Try going off this drug and see if you begin to think better. ""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.7 '],[],"[""I used this drug to combat seasonal allergies. However, the results were marginal and I found the longer I took the drug (Claritin) the worse the side effects became. In fact, I woke up two nights in a row (following a morning dosage) with a rapid heart beat, extremely impaired vision and disturbed motor sensory. My vision was so bad I thought I was hallucinating. Scary stuff!! Almost immediately after discontinuing the drug I felt just fine. I'll deal with the allergies thank you very much!""]"
['  '],['   '],[' Condition: Stuffy Nose '],[' Overall rating 5.0 '],[],[]
[' 75 or over |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 2.3 '],[],['sucks']
[' 19-24 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],['wonderful']
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],"[""We gave our two yr old son the childrens version of this drug. Oh my what a mistake. The change in behavior was drastic. Very irritable, lashing out, just not his usual behavior at all. We stopped giveing it to him even though it worked well and no behavior problems. I guess we'll just deal with the allergies.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"[""Either I had poison ivy or poison oak, in my  EYES. This helped the itching and eventually  it went away.  Also was taking Hydroxyzine  so don't know which helped the most.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"[""I take Loratadine Oral 10 mg for seasonal allergies, because my snoring was waking me. I've found that the manufacturer matters. I don't have adverse side effects using Claritin 24 hr. I've found that some generics work well without adverse side effects. Other generics have caused me to be drowsy and extremely irritable.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Stuffy Nose '],[' Overall rating 5.0 '],[],"[""without 24 hour Non-drowsy Loratadine 10mg  I am sick to my stomack, sinus ache, sneezing, watering eyes misery. I check pollen forecast and take on day before red days and on all red days.  I still have to hire out to have my yard mowed, & I don't have furry pets anymore.  I am satisfied.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Stuffy Nose '],[' Overall rating 5.0 '],[],"['The only side effect has been feeling sleepy after taking the medication. I can sleep for an hour or two, then am okay.  ']"
[' 25-34 |  '],[' Female |  '],[' Condition: Stuffy Nose '],[' Overall rating 3.0 '],[],['My 7 yr old was prescribed this med on 4/29/10 and for the past 3-4 days she just starts crying and becomes very sad for no reason. She has her bad days but this is not her typical behavior. I supended treatment immediatley and will follow up with her doc...']
[' 55-64 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.0 '],"['I have had excellent success with this drug to relieve allergy symptoms. At times I feel sleepy, but mostly not.  Here is what concerns me. I seem to be wanting to eat all the time. I had taken an allergy medication years ago that made me gain 40 lbs. in ONE YEAR. I never knew it was the medication until I went back to see my allergist a year after starting the drug. I quit it immediately and saw relief from the craving to eat. A doctor told me later that the thing that makes the allergy pill ef', ""fective also STIMULATES THE APPETITE. I said I would not take that one. He said, Actually, they ALL work like that. I'm wondering if the mother of the toddler who became cranky on the medication wasn't expressing that craving, since he probably wasn't able to say it. I'm not kidding, I wanted to slap myself, I was so out of control. Now I have to see if a half pill will still help, but not stimulate my appetite. If that doesn't work, I'd rather suffer with the allergies, but oh, man I hate to go back to feeling bad all the time.""]",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 3.0 '],[],['This medacation has giving my 17 yr old grandson sever headache after 2 days it also workes to reduce the allegys but the price is not worth the cure']
[' 45-54 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 4.0 '],"[""I have been taking Loratadine for some time now.  I buy it OTC at Walmart.  It is basically the same ingredient as that found in Claritin, just made by a different manufacturer.  Although it states that it does not cause drowsiness, I found, like all other antihistamines, it does - but to a lesser degree.  I combine the oral pill with the real Sudafed's generic (Psuedoephedrine) which is now behind the counter due to some young, creative Crystal Meth makers.  The combo of Sudafed and Claritin (b"", 'rand or generic) is fantastic!']",[]
[' 45-54 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"[""I took this for about a month. It's easy to use and works great, Except it makes my heartbeat run fast and skip beats. I have Atrial fib. (controlled with Rx medicine) and it made it worse. When I quit taking it the problems stopped. So, if you have heart problems be careful.""]"
['  '],['   '],[' Condition: Other '],[' Overall rating 3.7 '],[],['I started giving my 2yr old this medicine on 3/30/2010 and about a week later he got very mean and aggressive half of the time and the other half of the time he is crying and whining.  He is usualy a happy boy with a few temper tantrums but this is crazy!']
[' 19-24 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"[""The longer I take it, the more side effects I've noticed. I am starting to experience a shortness of breath, have had weight gain, and more short-tempered. I will be talking to my doctor about another allergy med since I have cats (allergic) and seasonal allergies.""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Sneezing '],[' Overall rating 3.0 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 5.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.0 '],[],"['Thank you to user Publius, 25-34 Male (Patient), you have helped me to figure out a mystery of my own. I have been taking loratadine for around 3-4 years, maybe longer, and only recently have had any noticeable side affects. I have found I can become depressed while using this drug. And it lasts all day long. And I have never been depressed before in my life! Thankfully, I have really had no other problems with this drug. I know take it only when needed, instead of everyday, as I use to.']"
[' 13-18 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.3 '],[],"['i think this pill works good and i will keep on taking it for my allgeric conjunctivis to help me. with those problems their are a lot of problems why i had to use this drug i had to us it for runnynose,hives,sickness and bad allegries']"
[' 35-44 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 5.0 '],[],['IT WORKS']
[' 45-54 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.0 '],[],"['The medicine worked fine for allergies BUT I could not handle the extreme anxiety that I ended up with, waking up early every morning in a panic.  I had to stop taking it completely.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Stuffy Nose '],[' Overall rating 3.0 '],[],['I found after taking a loratadine tablet everyday for a month that I was having problems with dizzyness when I would move my head to the right or left.  I was also having feelings of light headness.  These symptoms cleared up after stopping the medication.']
[' 55-64 |  '],['  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.0 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 5.0 '],[],"[""I use it to prevent hives. I am allergic to alcohol, so I take it an hour or 2 before I drink. I usually only have 2-3 drinks but it has prevented my hives. I have pretty severe hives from drinking, covering my whole body and lasting 2 weeks if I don't take an antihistime. Any antihistimine works but this one is much cheaper. $4 at walmart for 30. Or $8 at Kaiser for 100 (I don't think you need to be a member to get it)""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],['I took this for three days because my ear was sore and my doctor prescribe it. It worked but I became quite sleepy and my eyes seemed very tired.   After quitting for one day my ear is OK and I am back to normal. ']
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],"['I was prescribed this medication due to allergies and Sinus problems.  I told the doctor i had to have something that would not make me sleepy.  I started taking it and within just a few days saw immediate relief from my sinus problems.  However, I then started getting extreme fatigue!  So bad that I could not even go to the store after work and was in bed at 4 pm.  I did not think about the loratadine doing this to me since they advertise that it does not cause drowsiness, but taking the lorata', ""dine was the only thing that it could be, I stopped taking it and sure enough the extreme fatigue went away. You think the doctors could have told me this.  It does state on the side effects that it causes fatigue in 4%.  They need to add Extreme Fatigue! to the list.  I won't be taking it anymore.  Made me crabby and muscle aches like the flu also.""]",[]
[' 7-12 |  '],[' Female |  '],[' Condition: Stuffy Nose '],[' Overall rating 3.3 '],[],['I have been giving this to my twin 8yr old girls for a little over a month do to allergies. It seemed to help them for a while but their behavior started to change they were very grumpy and sometimes doen right nasty everything seems to bother them. I have since stopped giving it to them and they seem to be behaving better. It had only been 2 days so I am hoping they will continue to get better in the next few days.']
[' 55-64 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.3 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['MY boyfriend seems to love it so much and plus I dont have to hear him sneeze anymore. lol']
[' 25-34 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],"[""i have suffered from spring allergies for 8 yrs.I think claritin owrks best for people newly diagnosed with it or those with light to moderate symptoms.For severe allergy like mine zyrtec works best. I had to switch to claritin due to pregnancy and am miserable as it doesn't clear nasal congestion but actually leaves me breathless esp at night. doesn't do much for the red eyes too..but it did help my 3 yr old daughter.for adults i recom zyrtec""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],"['After taking this medication on a daily basis for over 10 years for nasal, eye allergies I began to retain excessive water in my body along with difficulty in breathing at night.  I stopped taking it for a few days and the water weight got better immediately and the trouble with the chest congestion (dry cough) is getting better.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 3.0 '],[],"['I had an allergic reation to it, surprisingly.  This  not te first  time I hve tken iotfo itchy throat and seasonal allergies.   I had extreme dizziness, nausau, heart palpatations, and shirtness of breathe. Call your doctor if this happens! I ended up in the ER.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],[]
[' Female |  '],['   '],[' Condition: Other '],[' Overall rating 2.0 '],"[""I've taken Loratadine for a month trying to eliminate the fluid behind my ear.  I quit taking it 2 nights ago, after awakening during the previous night with a very fast heart beat (and this was not the first time).  I tried to think what was different in my life - food, medicine, activities, stress, etc. that might cause my heart to be flying and suddenly it hit me, the something different was taking Loratadine.  I came to this web site to check the side effects of this medication.  I was shock"", ""ed.  For the past month, I've experienced dizziness, unexplained weight gain, stomach cramps, unusual sweating, and rapid heart beat, all of which are listed as side effects of Loratadine.  I won't be taking it any more - and it hasn't helped my ear at all.  ""]",[]
[' 13-18 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 5.0 '],[],"['I had itchy, watery eyes, runny nose, and I was sneezing uncontrollably.  My pharmacist recommended this and it worked perfectly.  Very cheap and very effective, good pick. ']"
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.0 '],[],['Utilized to fight against allergies on a daily basis.  Works wonders and is inexpensive.  ']
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],[],['I was taking Drixoral until they took it off the market. After taking Claritin for about 1 month I started getting sores in both corners of my mouth and in my nasal cavity.  I stopped taking it and the sores went away. ']
[' 65-74 |  '],[' Female |  '],[' Condition: Itching '],[' Overall rating 5.0 '],[],"['My doctor prescribed Claritin RediTabs for my sinus congestion, but since I also have Granuloma Annulare with itching, the doctor said it may help with my itching.  Boy, has it.  My sinus condition remains, although not as bad, but the itching is completely gone.  I have been desperate for help for 4 years with the Granuloma Annulare, and no doctor could do anything but prescribe cortisone, which I dont want.  This Claritin is a God-send to me.']"
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Stuffy Nose '],[' Overall rating 3.3 '],[],"['Stuffy nose, watery eyes, runny nose, sneezing, coughing. It seens to help with stuffy nose but not much else.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"['It worked, yes, but after a year the metallic taste in my mouth is making life miserable so I am stopping it today. Even water tastes like metal. Ugh!!']"
[' 65-74 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 2.3 '],[],['may not be working at all.']
[' 25-34 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.0 '],"[""Loratadine (and its non-generic form, Claritin) have worked well for me. I have allergies to cats that leaves me with sneezing, wheezing, itcy eyes, and in extreme cases - hives; and loratadine alleviates those symptoms.      I take it as needed only.      What I'm finding now is that loratidine makes me extremely crabby (grumpy, short-fused, ill-tempered, whatever you term it, I get it bad).  This effect is getting stronger, especially over the last year.      I'm also finding that it leaves my"", ' muscles with a mild achy feeling from head to toe with a slight feeling of disconnectedness.']",[]
[' 45-54 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 4.0 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Stuffy Nose '],[' Overall rating 5.0 '],"['Loratadine (generic for Claritin) is a wonderful non drowsy long acting (once daily) antihistamine for both seasonal and year round allergies.  Generics can be purchased for a cost as low as $2 to $4 monthly and are just as effective as the brand name.  Loratadine takes a few days use to reach maximimum effectiveness and it is important to take it every day to maintain full effectiveness.     If you are having an acute allergic reaction or flare up Benadryl (diphenylhydramine) is a better choice', ' for such uses as it is faster (though shorter) acting. Other quick acting but non drowsy antihistamines would also work in these cases.    ']",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 4.3 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],[],"['I had a rash which seemed to be brought on by stress - Nothing helped until a specialist prescribed a larger dose of Loratadine and immediately I had relief especially during the night. I had to continue taking and then lessen as I felt my condition improve. I swear by this, whenever I feel myself start to itch or around my waistband starts to look red and feel itchy I just take one and know it will help.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.3 '],[],['THEY STARTED MY 5 YEAR OLD ON LORATADINE TO SEE IF IT WILL HELP WITH HER MIGRAINES TRYING TO GET A 5 YEAR OLD TO SWOLLOW A PILL IS NOT EASY AND SHE HAS BROKE OUT WITH A RASH ALL OVER HER BODY BE CAREFUL IT SOUNDS LIKE A RASH IS MORE FREQUENT THEN THEY SAY']
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],['i have been on this medication for about 2 months now and i am still having problems with fluid build up behind my ear drums and it is driving me crazy.']
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"['I still have the runnu nose, which I use Nasacort for, other than that it works great for the allergies I have, Hayfever, cut fresh grass, dust etc.']"
[' 19-24 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 2.7 '],[],"[""I've had hives since I was nine. When my doctor prescribed Loratadine to me, it worked for the first year, then stopped. My hives have actually gotten worse, and he tells me I can't up my dose. My body may be immune.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.0 '],[],['I was using Zyrtec which became too expensive. I have been re using loratidine (was on claritin 10 before)and it is not as effective.  I wake up with a headache everyday and sneeze throughout the day. I feel flush most of the time. I am switching back no matter the cost.']
