age,gender,condition,rating,review_long,review_short
[' 55-64 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],"['I have been taking Famciclovir for over 3 years for cold sores.  I get them when I get stressed.  When I know or feel stress is coming, I take Famciclovir and I do not get any signs of cold sores.  When I do start to get a cold sore bump, redness, and tingling, taking Famciclovir really stops it all very quickly.  I do get a rapid heartbeat for about 2 hours upon taking 1200mg (three doses) all at once.  My doctor takes it as well for cold sores and his recommendation is to just take the 1500 mg', ', be aware of the rapid heart beat occuring, and get it done.    Famciclovir has made a tremendous difference in my life and I very highly recommend it.  ']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 4.3 '],"[""I woke up on Tuesday with just a bump on my lip, by Tuesday night major swelling and leision, by Thursday I was still swollen and my lip was horrible looking so I called the doctor and this is what they gave me 1500mg in one dose...withing hour I could feel and slightly see some healing it was amazing. The medicine did give me a rapid heart beat that I was not to fond of and made me tired but after a nap the rapid heart beat was gone and the swelling was decreasing. It's Friday and much differen"", 'ce but still a little swollen and scabbed and Ive had tingling all day like a new set of cold sores in the same area but they dont seem to be swelling but healing I think.']",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 2.7 '],[],"['Everytime I take this I get a pounding, skipping heart beat for about 30 minutes, and I feel weak. It does seem to help with cold sores if I take it right away.']"
[' 13-18 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],"['After a week of my first outbreak, my doctors told me they have never seen a case this intense because I had a yeast infection and a urinary tract infection at the beginning of the outbreak. After about 3 days of taking this medication, my sores were at the worst of the outbreak. From there on out, the sores slowly started to disappear. My very first outbreak ended about a week after I started taking this. It worked rapidly on me and I would recommend this to anyone.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection of Skin and Mucous Membranes '],[' Overall rating 3.0 '],[],"[""My Dermatologist perscribed this Medicine after an outbreak on my forehead appeared and not shingles but herpes from a kiss on forehead.  Worked fine the first time I had the outbreak. I have been taking on and off for 3 weeks now and still redness and tenderness in area.  On a dosage of 4pills 2 every 12 hrs.  My main concern is I have had a massive headache for 3 weeks now that just won't let up at all.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],[],"[""I have only taken 4 doses of this so far, and do not know how effective it is yet. I have noticed a noticeable difference in urination since starting this medication. it has me a bit concerned. The itching has subsided somewhat. However, the rash has continued to spread. I still have 5 more days in this prescription, we'll see what happens. ""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"[""53 year old with healthy immune system. I must have had a mild case around my abdomen. The sores were never very painful, just a tolerable burning sensation. This medication has stopped them from spreading and hastened the healing process. I didn't have any noticeable side effects at all.""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],"['my condition remains stable. I double up the dosage around the risky times - sunburns, stress, or my menstrual cycle.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection of Skin and Mucous Membranes '],[' Overall rating 5.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 2.0 '],[],"['My daughter was given this medication at urgent care because she got sun poisoning on her lips and blistered up.  After a few days of taking it, she began to have panic attacks and was in a total state of confusion.  Luckliy she was not taking the pills every 8 hours.  Instead she was taking it only two times a day at most.  I came here and read the side effects and instantly took her off the meds. I would never think an antibiotic would have such horrible side effects.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],"['I woke up in the mid of the night with intense soreness in my upper left gum area and my upper left lip was extreme sensitive even a gentle breeze could send tingling and burning sensation.  At first I thought this might be casued by my hay fever.  On the third day I went to the ER for extreme pain and a visible track of redness from my upper lip towards to the side of the nose and then to my cheek and then to my temple. I found out I had shingles on my facial nerves. I was given this antiviral ', 'medication and pills for pain.     I found taking the antiviral did help to stop the spread, minimized the blisters sizes and numbers.  It also helped in controlling the pain and cut down the time of infection.  After completing the 7 days course, my scabs were all heal up well without scarring.      In controlling the pain, ice pack had worked wonder for me, much better than the strong pain medication that was given to me.    Drawing from my own experience seeing the doctor on the first sign of shingles and take the antiviral medication did cut short the time of infection and control the pain.  ']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],"['I have had genital herpes for 30 years. This product works for me. (2 outbreaks in 11/2years instead of monthly)I am finding I must be vigilant with timing(I am on a 12 hour cycle, 2X per day)I do find I get headaches']"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 4.0 '],[],"[""Not ever having had a shingles outbreak before, I didn't know how long it would take the drug to work.  I thought 5 days was much too long... guess that was due to the overall misery of the disease.  Sudden sharp (and deep) pain, severe stinging, some burning, and lots of itching.  I was crying for relief.  Thankfully, the doctor also put me on Prednisone and Vicodin.  These definitely helped.  To prevent a recurrence, I'm getting the Zostavax shot.  ""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],[],"['I TOOK THIS DRUG FOR A FEW DAYS BUT HAD TO STOP BECAUSE IT CAUSED A RAPID HEART BEAT, I ALSO FELT WEAK.']"
[' 55-64 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],"['I had been taking Valtrex for years and found it very effective if taken immediately when I felt the ""tingle sensation"" in my lip.  However, I changed doctors and he prescribed Famciclovir.  Although skeptical, I was very pleased with the results. My lesions had already started to form and did crack open so I used the topical Abreva as well.  Usually once they form and crack it\'s automatically ten days before lesions are gone again.  I could tell a huge difference in 48 hours after taking Famcic', 'lovir.  The burning and pain disappeared and you could really see the lesions healing more quickly.  The full blown lesions were gone in five days.']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.7 '],[],"['Once again, I take this for my Shingles.  It seems to be working better in conjunction with the hydroxyzine and prednisone.  I havent had to take any Lortab at this point.  I think I caught the onset before he had a chance to take over.  Maybe this will be my magic cocktail.  For those of you that have suffered through out the years maybe this cocktail will help you out also. But you have to catch it before the physical symptoms flair up.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 1.0 '],[],"['When I first used it, it was so bad by the second day it turned me off of food.  I kept getting indigestion from it. I used the whole seven days and I still have some shingles.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 2.7 '],[],"['I have shingles in my ear and was put on this medication along with a pain pill.  It has made me tremendously sick.  After 3 days of being sick, I was reading more on it, and people with glactose or glacose-galactose absorbtion problems should not use.  I am lactose intolerant and it has severly effected me.  I was never asked if I had these issues by the doctor or the pharmacist.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],['i take 3 pills at the first sign of an outbreak and the cold sore never really develops. i usually end up with a tiny scab.it is totally healed within a few days. i have been suffering from cold sores for decades. this is thr first real treatment that actually works. ']
[' 45-54 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],['Took 3 pills immediately with the onset symptoms of cold sore. Halted outbreak and pain. Cold sore never erupted and healing began.']
[' 65-74 |  '],[' Male |  '],[' Condition: Shingles in Patients Without a Normal Immune System '],[' Overall rating 4.3 '],[],['This drug works but it is not covered by BC/BS on their Medicare Suppliment. Its very expensive for those on fixed incomes!']
[' 35-44 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 4.3 '],[],"['36 year old with healthy immune system. Within 2 days of full dosage, the pain has great decreased, the rash has stopped spreading and appears to be drying up. No side effects that I can tell.']"
[' 65-74 |  '],[' Male |  '],[' Condition: Shingles in Patients Without a Normal Immune System '],[' Overall rating 5.0 '],[],['I am being treated for a form of leukemia which lowers my white cell count. That in turn allowed a mild form of herpes virus to be active so my oncologist precribed Famciclovir. The only problem is that it is VERY EXPENSIVE. $165 for one week supply.']
[' 25-34 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection of Skin and Mucous Membranes '],[' Overall rating 2.3 '],[],['Did not work at all to treat or help speed up the healing process.']
[' 25-34 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.7 '],[],"['The medication worked, but caused unmanagemable migraines shortly after ingesting each pill.']"
['  '],['   '],[' Condition: Recurrent Mucocutaneous Herpes Simplex in Human Immunodeficiency Virus Infected Patients '],[' Overall rating 3.0 '],[],[]
[' Female |  '],[' Patient '],[' Condition: Genital Herpes '],[' Overall rating 3.7 '],[],"['Condition returned within 2 months, but effective for short term.']"
[' 19-24 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],['Famvir seems to clear up my outbreaks quicker than Valtrex.']
[' 45-54 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"['I take this medication when I feel a cold sore coming.  It seems to stop the cold sore from forming almost immediately, with just one dose (three pills).  ']"
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.3 '],[],"['My husband took this medicine and is now in the hospital with Pancreatitis, which I belive is directly related to taking this medicine. It may have helped with the Shingles, but the side effects are definitely not worth it.']"
