age,gender,condition,rating,review_long,review_short
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],"[""i have to take more than the 1 or 2 mentioned on the bottle.  Severe side effects for me was dry mouth, and short term memory loss.  I will get up to go and get something out of the kitchen and before I ever get to the door, I can't remember what I was going to get.  Also,  I have slight arthritis in my fingers, and when I take this medication  at bedtime, it effects my handz.. I cannot open them.  It does work for sleep, but the dry mouth and etc, I have stopped taking it.""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],[],"['Take about 4 to 6 25mm tablets at night.  Also take 2 Xanax tablets. Recently by morning is I have slept fairly well, I remain a bit dizzy.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],"[""I was prescribed Ambian but discontinued after a few weeks because I was sleepwalking. I began taking OTC sleep aid and continued taking in for 5 years. I just began sleepwalking again. I won't take it again.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],"['diphenhydramine is a key ingredient in Tylenol Nighttime and Advil Nighttime.  Both are good for a solid night of sleep, staying asleep and not waking up due to aching hips.  Found both OTC but also found it was habit forming. I was dizzy when getting up from lying down and had absolutely no energy for the remainder of the day.  I discontinued taking both medicines in order to start feeling normal again.  My heart also felt as though it was skipping a beat and beating faster than it should.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],"['diphenhydramine is a key ingredient in Tylenol Nighttime and Advil Nighttime.  Both are good for a solid night of sleep, staying asleep and not waking up due to aching hips.  Found both OTC but also found it was habit forming. I was dizzy when getting up from lying down and had absolutely no energy for the remainder of the day.  I discontinued taking both medicines in order to start feeling normal again.  My heart also felt as though it was skipping a beat and beating faster than it should.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],['I have taken this for years to help me get to sleep.  My cousin is a a pharmacology prof (PhD) and said this med is extremely safe as it is gone from your system upon awakening.  It has been a blessing for me.  I take 50 to 75 mg each night about 1 to 2 hours before I want to go to sleep.']
[' 75 or over |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],['diarrhea']
[' 35-44 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.7 '],[],"['Took sometimes to help get to sleep 2 50mg sleep aid gel caps helped get to sleep. But did get dry mouth and mucus problem. Finally, had severe side effect rapid heart rate and ever double fast heart rate and numbness in arms. Drug worked sometimes for insomnia but will discontinue.']"
[' 7-12 |  '],[' Male |  '],[' Condition: Sneezing '],[' Overall rating 4.0 '],[],['While it worked for my sneezing it also made me VERY drowsy. other than Drowsiness worked.']
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.3 '],[],"['Condition: Fall asleep easily,but wake for 2-3 hrs during night & RLS. I still wake during night, but no RLS.  Go back to sleep easily and sleep another 4-5hrs. Groggy and irritable next morning.']"
[' 75 or over |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['helps me sleep']
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],"['I was having a problem of not sleeping at night. I would wake up after 3 hrs. of sleep and then not be able to go back to sleep. Since taking this drug, if I wake up to use restroom I can fall back to sleep.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 1.0 '],"['I have chronic insomnia.  I have tried taking 25mg to 50 mg.  I can get generic Benedril without a prescription.  The medicine makes me want to get up every hour and urinate.  At times I get extremely nervous on it and feel like I want to climb the walls.  By morning I am utterly exhausted from getting up & down & watching the clock but must make it thru the day.  I have found that doxylamine made by Unisom generally will put me asleep and I can get results from it for 3 days in a row and then n', ""o more. These drugs are both antihistamines so I don't know why benedryl makes me so high.""]",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['This treatment consistently provides a full nights sleep for me.  I use about 1/3 the suggested dosage and at times still awake with a groggy hangover.']
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['I have just started using ZZZ Quil for chronic insomnia. In this short term use it has done wonders. But it is recommended for only occasional use. Has anybody used it for long term and what are the side effects in the long term daily use? Any feedback will be appreciated. ']
[' 19-24 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],"[""I use this to help me fall asleep. It works great if you give yourself time to lay down and relax. Try not to take it if you have a lot of things to do though, because then it isn't going to work as well. ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],"['Makes every muscle in my body ache, especially my legs, which further PREVENTS me from going to sleep. Had muscle soreness the next morning. Tried it on several different occasions with the same side effects. ']"
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.0 '],"[""I have had trouble sleeping since going off Morphine about 3 months ago.  So far I have tried: Clonazapam, Ambien 5mg & 10mg, Seroquil, Restoril 7.5mg & 15mg, OTC ZeeQuil, now OTC Diphenhydramine 50mg.  NONE have given me a good night's sleep consistantly.  Usually only 1 night out of 5, or not at all. I took 2 50mg gelcaps tonight at 11:30PM and it is now 4:00AM and I am still awake.  I have gone back to bed 2 times since I took the gelcaps.  I also itch and feel like needles are poking me in m"", 'y legs and arms.  Have to call my Dr. for something new.  Diphenhydramine HCL Did Not work for me.']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 1.7 '],[],['some sleep relief']
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],"[""I have chronic insomnia, so I've been using generic OTC 25 mg geltabs or tablets to try to sleep. They rarely work for me, but I do get some of the side effects - mainly dry mouth, thirst & difficulty urinating. When I haven't been able to sleep for 3-4 days/nights consecutively, I've tried taking 50 mg or even 75 mg. THIS IS AGAINST THE INSTRUCTIONS, SO I AM NOT RECOMMENDING IT. I still can't sleep, but my vision gets weird. In the dark, I see an intricate pattern on anything I look it. I see i"", 't when I close my eyes, too. It looks sort of like fabric or floor tiling. The background is brown, and there are thin black lines forming the pattern, which is mainly boxes of different sizes. Has anyone else experienced this?']",[]
[' 75 or over |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],['caused severe diarhea']
[' 45-54 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.3 '],[],['it showed up on my drug test as restoril ']
[' 19-24 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],['i have been taking this due to my anxiety and depression keeping me up all night it works but make sure you take it WELL before bed time takes a while to work ']
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],['I need to know if taking this medication every day or every other day can cause stomach or colon problems like colitis?']
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],"[""When I'm on prednisone for my lung problems, I can't sleep but my insurance wouldn't fill my prescription for 5mg. ambien so I bought Tylenol PM and it worked as well as the ambien.  I'm going to try sleeping without anything tonight as I usually don't have trouble sleeping and I'm finished with my prednisone.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],"[""A note for chronic insomniacs:    I've had intense anxiety-related insomnia for over 10 years. Without insurance for a long time; been using diphenhydramine to sleep for yeeears. Taking too much of it on purpose (not recommended unless you're in as bad shape as I am and label doses aren't enough) works as well for me as rx drugs with none of their side effects.    I will warn you that if you do take high doses, you will still feel drowsy and weird in the morning. Don't take more than 100mg. 100 "", ""gets me on my worst nights, and taking more than that makes you feel so messed up that any rest you get is troubled by the sensation.     I don't feel like it creates any dependency issues, even after all this time. The only addiction I have to it is a desire for a good night's sleep and knowing that I will seldom get one without taking something.""]",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.7 '],[],"[""After waking in the middle of the night I could not fall back asleep,I haven't been taking it for long but it is working for me.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""I normally have very loud ringing in my ears due to an auto accident. The medication helps me fall asleep in about 15 minutes so I don't have to listen to it for hours.""]"
['  '],['   '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 1.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],"['I have used 25 mg, 5 nights a week for the past 18 months & can finally stay asleep at night.  I find that not taking it on the weekends makes the drug more effective during the week. Before I started this medication, I was waking every 2 hours and not able to go back to sleep. It does create some dry mouth, but that has not been an issue.  So grateful to have good sleep again!!!!']"
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['I have been using this drug as a sleep aid for several years and it allows me to sleep deeper and longer. I do wake up but am able to go back to sleep immediately.']
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.7 '],[],"['I have used this medication for occasional trouble sleeping or staying asleep because of stress, overtired, or maybe hormonal.  I take only one tabel (25mg).  I find I fall into a deeper sleep and wake up less.  I have had no side effects.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.7 '],[],"['Taking this once in a while can be effective, but after a few nights I started to have trouble breathing.  Made me feel somewhat anxious and short of breath.  Now after a week my skin scrawls and makes it impossible to lie still like restless legs syndrome, so I end up not sleeping at all.  ']"
[' 75 or over |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],"['I have tossed and turned until 1AM and then take a capsule.  It lets me relax and sleep within 30 minutes. There is no ""hangover"" in the morning.  It stops my problem with restless feet similar to restless leg syndrome.  I am, however, afraid of not being able to sleep unless I take this product.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.3 '],[],"[""I decided to try this medicine to help me sleep. I took 2 capsules.  Eventually I started feeling very tired, but when I got into bed, my whole body started twitching.  This went on for many hours.  Even when I started to fall asleep, the muscle twitching in my legs kept me awake.  Maybe if I'd started with just 1 capsule, this would not have happened, but now I'm afraid to try it again.""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],['  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],"[""Before starting this drug I would wake up in the middle of the night and could not get back to sleep, sometimes for hours.  Started taking one 25 mg caplet but made me too groggy in morning. Now take half a 25 mg caplet and works perfectly. If I need a restroom break in the middle of the night, I wake up just fine and then go right back to sleep.  The only problem that concerns me is that if I do not take the pill at night, I have a headache the next day - just like I get if I don't get my caffe"", 'ine.']",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Life Threatening Allergic Reaction '],[' Overall rating 5.0 '],[],[]
[' 45-54 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],[],['If you use it too long it could affect your prostate. I had to get off and switch to Lunesta.']
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],"['Tired, I think I am taking too much!  Lot of dreams and wake often during the night.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],"[""I still do wake in the middle of the night but not as often. Side effects, because I am sleeping better, are decreased pain in joints,elevated mood level and I don't have to take my antihistamine as often.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.7 '],[],"['I find that a 50mg softgel works great at preventing me from waking in the middle of the night.  I do feel a bit lethargic when I wake up, but that feeling only lasts for about 10 mins.  The overnight, sound sleep benefit far outweighs that small issue in the morning.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"[""I have been prescribed Neurontin for Bipolar and restless legs, but I lost my insurance (until April).  My anxiety level has been almost unbearable.  Someone suggested Bynedryl, so I've been taking diphenhydramine - like 20 a day - and it's helped somewhat.  Have been taking alot, several times a day.  Don't know what it's doing to my body, but my anxiety can get so bad I can barely function without it.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.7 '],[],"[""I wanted something help me sleep but when i take this medicine is makes my skin feel like its crawling.  I can't lay still long enough to even think about falling asleep.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],[],['use for sleep now my creatina levels are off']
[' 13-18 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""I am allergic to grass and break out in rash, hives, and have problems with breathing; this product has greatly improved my quality of life though I now have dry mouth and the mucus in my lungs is starting to thicken, but I've been taking this medication daily for 6 years now at a higher perscribed dose then most people""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],"['I have used this produt for 2 weeks to aid in sleeping, it has worked as well as Ambien.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.0 '],[],"[""I was very surprised to discover that Unisom has the same ingredients as Benadryl! There should be warnings on the label not to take BOTH at the same time, as I also have allergies and have taken Benadryl too!  Thankfully, I only take 1/2 Benadryl pill during the night or I might've overdosed! Why are there not warnings? I also have borderline high BP, so know to take smaller doses of Benadryl. This should be reported and put on labels for Unisom and Benadryl.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],['dry mouth and sinuses']
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],"[""I got married and my husband has to wake up at 2:30 am to go to work, so I took this to help me get to sleep (much) earlier.  IT WORKS! Concur about the dreams as I have enjoyed them!  Bad thing is, I started to ITCH.  I am allergic to Sulph Drugs and I think my body is reacting to this drug like it does to Sulpha.  Funny thing is, I scratch like crazy for awhile and then POOF...I am ASLEEP! Poor Hubby wakes up with me scratching and can't get back to sleep so I need to try something else.""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['I have suffered from occasional insomnia all my life. Sometimes I cannot go to sleep until well after midnight (even after a busy day).  The 40 mg. gelcap allows me to go to sleep within 10 minutes. ']
[' 19-24 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.7 '],"['I was having trouble sleeping; I wasn\'t sleepy even very late at night, it was taking me a long time (over an hour) to go to sleep, and I would wake up often. I have been taking a 50mg gel capsule right before bed. I am also taking 600mg of ibuprofen for pain. It takes me a little less time to fall asleep and I basically don\'t wake up during the night. However, this is with only a maximum of 4hrs of sleep per night. I don\'t feel any side effects when it ""kicks in"" or the morning after. It is sim', 'ply easier to fall asleep and stay asleep.   ']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.3 '],[],"['I am concerned that it may be affecting my memory, short term.  I have had memory problems that continue to worsen since I have been taking the drug to sleep.    I have taken an early onset AD screening test and passed, however, I am certain that for some reason my short term memory is failing.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.7 '],[],['Originally took this med for allergy relief and found it helped me to get to sleep as well.  The generic (Costco) version is very inexpensive and I only take 1/2 a 25 mg tablet about half hour before going to bed and I get very sleepy.']
[' 19-24 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],[],['has worked better for me than almost all sleep aids i have tried. i take two 25 mg pills.  I go to sleep fast and stay asleep. I have not noticed any side effects. With out them I wont sleep for days at a time and when i do fall asleep i wake up constantly.']
[' Female |  '],[' Patient '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],"['Relatively quick getting to sleep (for me), and the dreams are amazing!  I love dreams so I have embraced them in this instance.  From seeing my Mother (whom has passed) to reliving great college memories - it may sound ridiculous...but go with the flow and embrace what we are given.']"
['  '],['   '],[' Condition: Other '],[' Overall rating 2.3 '],[],"['bought legatrin pm for rls. did not work at all, though it said it was for that ewheni looked up main ingrediant i found out that   iat is for allergies. very un happy. cost over ten dollars at walmart.']"
[' 13-18 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 2.7 '],[],"['I started taking these as a sleeping aid, 2 25 mg tablets a night, almost immediately they destroyed my appetite; no desire to eat for days. It gets me to sleep, but if killing my appetite is a risk to get some sleep, I am going to find an alternative to these. ']"
[' 45-54 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.3 '],[],['strange dreams and body sensations']
[' Female |  '],[' Patient '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],"['I have been taking 1/2(12.5 mg) or 1 (25 mg) tablet every night off and on for 20 years for sleep and dust mite allergies. If I take 2 tablets I have a little more difficulty waking up in the morning.  I buy them at Walmart and use the generic Equate brand of Benadryl. It is cheap and effective.  I also like to put my IPOD Touch under my pillow with the speaker on and listen to a inspiring and encouraging podcasts like Joyce Meyers or Chip Ingram.  (My husband likes to listen his business podcas', ""ts with a monotone speaker.) It keeps my mind  off of my problems and I doze off.  My IPOD has a sleep timer, so my battery doesn't drain every night. I have also used a IPOD nano with speaker headphones. If I wake up in the the middle of the night, I put my podcast back on and I am able to go to back to sleep.  ""]",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.3 '],[],['this medication also messes up my sinus.']
['  '],['   '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 3.3 '],[],['dry mouth']
[' 55-64 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.0 '],[],['I never had a problem falling asleep but I found myself waking up after 3 hours with difficulty getting back to sleep.  I started taking one 25 mg tablet approximately 4 times a week for the past month.  It puts me into a sounder sleep for approximately 6 hours and I can get back to sleep easier.  I have not noticed any side effects.  It works for me.']
[' 45-54 |  '],[' Female |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 5.0 '],"['I have been using this OTC medication every night for a couple of years due to menopause-related trouble sleeping.  Works better than HRT (which I tried and quit)to solve the problems of menopause, which may be largely due to sleep-deprivation.  I take 25 mg (low dose) and it works for me. It is also fine with my doctor, as I have reported my use to her at each check up.  For those who have reported negative side-effects, such as nightmares, I have found that different brands may do that. I like', "" Tylenol Simply Sleep. No problems.  Have tried Nytol, Sleep-Eze and Walmart Exact brand and found that Nytol gave me crazy nightmares, Exact brand slight nightmare-ish disturbances and Sleep-Eze doesn't seem to work as well. BTW -- Vicks Nyquil gives me the best sleep, but has all those other unnecessary ingredients for sleep purposes. Advice is to try other brands if one gives you trouble, because the sleep you CAN get with the right one is a godsend! ""]",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.7 '],[],[]
[' Male |  '],[' Patient '],[' Condition: Chronic Trouble Sleeping '],[' Overall rating 4.3 '],[],[]
