age,gender,condition,rating,review_long,review_short
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.7 '],[],"[""10 minutes after taking Aleve for knee pain, I broke outin hives, skin became red, hands and feet became severely itchy, and throat started swelling. I took three Benadryl, but that had no effect. Thank God I had prednisone at home, which I took 15 minutes after the Benadryl didn't work. That finally worked, and took about 5 hours to get back to relatively normal. The last thing to remain was swollen hands and feet, which cleared up overnight.""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['Found its so much easier to take, but wish it was dosage as the regular strength Aleve.']"
[' 75 or over |  '],[' Male |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 4.3 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""Found its so much easier to take one of this per day.  As opposed to taking more then one/two per day every/any other OTC NSAID out there.  Now, just wish that it comes in PM form as well.  Because for the time being I'm taking something else for that.  In which its one per night.  As opposed to taking one to two per night.""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Headache caused by Disorder of Cranial Blood Vessels '],[' Overall rating 5.0 '],[],"['Aleve (or any naproxen sodium tablet) has been a miracle. Once in a while I\'ll get a ""sick headache""- aspirin can help, tylenol, Advil sometimes work and sometimes don\'t. When I take Aleve, without fail, whatever head pain or nausea I\'m feeling goes away in 20 minutes. To me, nothing is better.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.7 '],[],['I took Aleve for knee inflammation.  It did nothing for the pain but had to take it with food and worst of all it caused severe insomnia followed by crushing depression.']
[' 45-54 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.3 '],[],"['Very effective pain relief, but in 14 days my hands ,feet crotch,neck etc were overcome with incredibly itchy hives  as well as chest pain(indigestion)...Not for me!!']"
[' 55-64 |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 4.7 '],[],['I had back spasms that were almost crippling me. Took one aleve and spasms gone.  It was like a miracle.']
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],['Joint pain from arthritis; pleased with  results; economical and readily available; recommended by my doctor; cautioned about possible damage to liver if used too frequently.  ']
[' 55-64 |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 5.0 '],[],['It worked better than my prescription drug and was longer lasting']
[' 65-74 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.7 '],[],['It works well relieving joint pain but at night I wake up with a dry mouth. Seems to dry up saliva.']
[' 35-44 |  '],[' Male |  '],[' Condition: Head Pain '],[' Overall rating 1.0 '],[],['This is the frist time I have ever taking alieve. I have broke out from head to toe and itching all over my body. What is going on? ']
[' 75 or over |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['ok bloodthinning ']
[' 65-74 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 5.0 '],[],['I have lower back pain associated with arthritis. I play and practice golf often. I take one as needed and find it gives me relief.One tablet lasts a long time for me. No apparent side effects.']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.0 '],[],['Worsened psorriasis. Should be listed as contraindication.']
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""Aleve  is amazing, took 1 pill ( it didn't kick in for me for hours, though) took all my knee pain and hip pain away, and still is even after 24 hours.  I would try 1 pill at first, no need for me to take 2.  Worked out today for 2 hours, just like old times.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.0 '],[],"[""I do not exceed one aleve a day, I have before and took more than one and I would get dizzy and it would cause my face to feel puffy....I think anyone with pain doesn't need to suffer with aleve, but do not take more than recommended dosage or less.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 4.7 '],[],['had chronic constipation and had bowel rupture.   Had to have colectomy']
[' 55-64 |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 1.3 '],[],['i took medication the way the doctor said 2caplet two times a day next day had stomach pains  and nervous stomach.']
[' 75 or over |  '],[' Female |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 4.3 '],[],['I am 76 and have taken aleve oral for many years. It is the only pain medication I take. I have allergy to Percocet and vicodin. It relieves my pain for about 12 hours.']
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Lining of a Joint '],[' Overall rating 3.0 '],[],['after taking aleve my knee pain got better']
[' 75 or over |  '],[' Male |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 3.0 '],[],"[""I'm looking for pain relief from a broken left  humerus repaired with hardware""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 1.3 '],[],"['Took to try to relieve headache.  Think it has dulled, but just feel floaty and not right.  Going back to tylenol for sure.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],"[""I'm probably not a usual user of Aleve because I take only one tablet about every 3 or 4 days.  It takes a couple of hours before I feel it working, but then I don't need more for a few days.  I almost never take any other drugs and I don't know if that makes it work better for me but I'm grateful nonetheless.  I love not having to take pain meds every day.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],"[""I have back and hip pain. Take 440 MG 2 x a day and I don't have to take Hydrocodone which seems to cause severe constipation. Aleve relieves pain to the point I can avoid opiates.  ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 1.0 '],[],"['Within one hour of taking Aleve, I develop severe diarrhea that has lasted so far for 17 hours and is still ongoing.  Needless to say, I was up several times during the night.    I also developed shortness of breath and found myself literally gasping for breath.']"
[' 75 or over |  '],[' Female |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 5.0 '],[],['I have tried many other kinds of pain medicines and none has worked as well as Aleve. I take 2 Aleve in the morning and am pain free all day long.']
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"['HAD SEVERE STOMACH PAIN SHORTNESS OF BREATH THAT SENT ME TO THE HOSPITAL-CHEST AND BRONCIAL SWELLING, WILL NOT USE AGAIN PER MY DR.  ']"
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['Unbelieveable pain relief']
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.7 '],[],"[""I found that after using Aleve,I get very disturbing dreams and wake up in heavy sweat ...has anyone else ever had this happen...not sure I want to continue taking at night,doesn't happen in daytime just wondering""]"
[' 25-34 |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 3.3 '],[],"['Used for upper back, neck pain, with associated headache. Took 1 500mg dose for two days with 2 to 3 200mg ibuprofins on the side b/c was in bad pain, and that was a bad idea. Had very bloody stool, and mild digestive pain/ dizzyness for about two days.']"
[' 65-74 |  '],[' Male |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 2.7 '],[],['I took 6 aleve over two weeks...Ulcers! 2 nites hospitalized due to loss of blood...four blood transfusions!']
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['the BEST and most quick solution to unbearable menstrual cramps.']
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],"['After 2 weeks I had sever stomach pain and had to discontinue. It did, however take care of my pain from spinal stenosis.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 5.0 '],[],"['Gives quick relief as needed for my arthritis.  I only need on occassional basis, but it is very effective for me.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 4.3 '],"[""My doctor had me taking two over the counter Aleve twice a day for tendonitis. After taking it for weeks, while going to PT I noticed I was getting very dried out so I cut back to one in the morning...still doing ok but I have been getting spasms in the fronts of my legs and this morning had a hand spasm that lasted about 8 minutes with my thumb and index finger going together in a tight spasm. After some rubbing and shaking it finally stopped. I'm wondering if this is in regard to the Aleve..I'"", 'm wondering if it builds up in the body or what. Any ideas?']",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 1.7 '],[],"['took for heavy, painful period, worked right away, but severe stomach pain and burning after only 3 doses, now lingering discolored urine.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 2.0 '],[],"[""Within one hour of taking my prescription strength aleve I developed a massive headache, dizziness, drowsiness, and blurred vision.  I've taken aleve before and had stomach problems.  This time the side effects were so bad I refuse to take anymore of this medicine.  I did relieve a little pain from the pain in my ribs where I had pulled a muscle but in this case the side effects outweigh the pain relief.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 5.0 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],['does not relieve pain completely but it is bearable']
[' 75 or over |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 2.3 '],[],['I have noticed itching; particularly scalp and temples and behind ears and I have eliminated every other otc vitamin I am taking. Have others reported itching with aleve?  ']
[' 45-54 |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 3.0 '],[],"[""I have lower back pain for over a week. Aleve has been somewhat effective but I'm not completely satisfied""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.0 '],[],"[""After several years' remission from lymphocytic colitis, I took Aleve at my doctor's recommendation for SI (sacroiliac) back pain.  I then had a severe and debilitating flare up of the colitis for several months.  This was confirmed by biopsies during a colonoscopy, and I'm still under treatment for the condition, though the symptoms have finally abated.  I will NEVER take Aleve again.""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],['GI tarry stools']
[' 75 or over |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 5.0 '],[],"[""The effects of Aleve last twice as long as the others. However, it seems that I am playing with fire because I am 75 years old, smoke cigarettes, have diabetes, HBP, and Glaucoma. I am sorry that I have to stop taking them because Generic Meds is the reason that I have muscle pain in the first place. It's six in one hand and 1/2 dozen in the other. Can't win!!!ytjao""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.0 '],[],"['caused excessive swelling of feet, hands, fingers and legs. Difficult breathing.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],"['Had very sore heel.  Aleve helped somewhat in that I can walk without so much pain, but affected my stomach immediately causing bloating, stomach discomfort and constipation. ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],"[""I don't have medical insurance and have been plagued with increasing sciatic pain. Yesterday my son suggested that I take Aleve. Three hours later the pain was unchanged but I developed severe diarrhea and bloating that continued for more than 12 hours. Won't go near Aleve again!""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.7 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Rheumatic Disease causing Pain & Stiffness in Backbone '],[' Overall rating 1.0 '],[],"[""I have osteoporosis and low bone density tests. My doctors don't seem to know what the effects are. Mine are images, interactions side effects. That really bothers me, but they are not pharmacists. Then they don't believe what you say is the reason. They apparently don't read my history of medical procedures.""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 4.0 '],[],"['Warning on back of 24 tab ""lift off"" label first line is   terrible: ""steroid drug (dot) take other drugs... "".   ""Do not"" is on the other side. ""Do not"" should directly and visually precede ""take other drugs"" The current layout can easily be read, ""take other drugs"" etc. Also,   container is difficult to open for people with arthritis. Very poor and thoughtless packaging.Robert Harris 401-331-5678                                      ']"
[' 55-64 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 4.0 '],[],['Releaved the pain but now my ears are ringing of the hook. Is there anything to releive this??']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['I started takingone Aleve each morning to relieve knee pain from osteoarthritis.  It relieves the pain and swelling very well, but caused my period to be much heavier than normal.  Aspirin has the same effect on my periods.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['I tried other NSAIDS and Aleve is the only product that gave me relief.']
[' 75 or over |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 5.0 '],[],"['Chronic hip joint pain at night; disruptive sleep,etc. Aleve has made a 100% improvement in all conditions!']"
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 1.0 '],[],"['Took one Aleve today before I went to work.  Had a terrible reaction to it. Had to go to emergency room. Skin was so red and itchy, tongue started to swell and lips got swollen and tingaly.  Never ever had a reation to a drug like this before.  Blood pressure got extremely high.  Thought my heart was going to pound out of my chest.  It was terrible!  So, glad I made it to emergency room!  Thought I was going to die!  Will never take Aleve again.']"
[' 75 or over |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],['Very effective in relieving pain associated with SHINGLES']
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],"['About once each year, I will lift something wrong and strain my back so bad it is almost crippling. My doctor told me try Aleve or Advil instaed of asprin, so I bought some Aleve, and it works great for me (more effective than Advil). I keep a small bottle at work and a small bottle at home.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],['I cannot take this medication because of the binding ingredient titanium dioxide.I have metal allergies an cannot use personal care products or take any medicine with titanium dioxide in it.']
[' 45-54 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 5.0 '],[],['osteo arthritis in my neck. I have percocet and vicodin and neither work as well as Aleve!']
[' 75 or over |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 5.0 '],[],['Can not walk without it.']
[' 35-44 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 3.7 '],[],['It works well but then my feet and ankles are swollen for two weeks afterwards.']
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.7 '],[],['Taking Aleve for carpul tunnel And it works better than tylonol.']
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""I have chronic back pain, the first time i took Aleve it made me sick. I tried it again a few days later, and it took my pain away very fast, i have tried other pain meds., even Pain management from doctors, and it works great for me. I have opiate based pain relievers as well, but i don't like to take them all the time.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 2.3 '],"[""When will Packaging Engineers get it?!  A container where you must hold two little tabs with one 'maimed' hand and then twist while pushing down on the cap with your other 'maimed' hand...be real.  I think all Pkg Engineers, especially for medications for persons that use it for difficulties of movement and pain, should spend a year or so in school with their fingers bound and weights on their hands while designing the ease of opening.  Better yet, just buy your local store brand Naperson.  It's"", ' a fraction of the cost, the exact same drug, and easy to open!']",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 1.0 '],[],"[""relieves my pain in a half an hour how about did not do a thing to help me but probably because not much does.  I get severe headaches that can last days.  I bought this thinking maybe I can take less pills now but it didn't work at all.  I'm glad it worked for others but this is not the headache medicine for me.  Wish I knew what was.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 2.0 '],[],['Aleve worked to help the pain from a torn tendon under the should cuff but what it did cause was severe stomach cramps. I had no idea it was from this.I still kept taking Aleve.  I have since stopped taking Aleve so the stomach cramps have more or less gone. It helped the pain but gave me another problem.  ']
[' 45-54 |  '],[' Male |  '],[' Condition: Toothache '],[' Overall rating 5.0 '],[],['Better than prescription pain medications. I was absolutely suprised at how well Aleve works. I have used this medication for back pain and a toothache on another occasion. I was pleasently surprised both times.']
[' 75 or over |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 2.3 '],[],['I used Aleve for arthritis pain and developed stomach pain and nausea combined with tarry stools. A visit to my gastroentorologist found my stomach had small pits from the use of this medicine. I have discontinued and my stomach pain and nausea have disappeared.']
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""I injured my back many years ago and have not had a good nite sleep until I took Aleve. I've used it the past four nites an hour before going to bed and have had four wonderful nites of peaceful sleep without twisting and twisting to get comfortable. Wake up rested and ready for the day.""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],['Within 20 minutes my eyes started flickering and light became brighter. I felt uneasy and tired. Scared me bad. I will never take it again. Advil works with no side effects.']
[' 35-44 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 3.3 '],[],"['This stuff is fantastic for menstrual cramps. Nothing else works for me. However, I have a terrible reaction to NSAIDs. It causes extreme stomach pain, cramping and bloating, even if I make sure to take it with food. My doctor finally told me to start taking Prilosec 1-2 days before my period starts to alleviate the side effects from the Aleve and that really has helped me.']"
[' 55-64 |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 5.0 '],[],[]
[' 75 or over |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 1.0 '],[],"['My mother-in-law has arthritis and was told to increase her Aleve to 3x/day at an increased dosage.  She began to feel sick and started staggering around.  As the medication wore off, the symptoms left as well.  Can we assume that these were merely symptoms from an increase of ALEVE, or is she allergic to this med?  What do you think?']"
[' 45-54 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 1.0 '],[],"['allergic-broke out on arms,hands,legs,itching']"
[' 45-54 |  '],[' Male |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.3 '],[],"[""i have taken this off and on for about 4 years, 2 - 14 tabs a week and especially when its cold and it makes 100% more mobile. The BAD is i get real bad fainting spells where I break out in a cold sweat from head to toe and this has happened while driving; that's when i have to stop taking it for a few weeks then it turns into a merry-go-round. I'm afraid i may be a candidate for a stroke.  ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.3 '],[],"['I took two Aleve every 12 hours for at least 15 years (psoriatic arthritis). Subsequently, a routine blood test indicated kidney failure and I was in the emergency room five days later & hospitalized for a week.  Now, I can take absolutely nothing for pain/inflamation and I am basically crippled and homebound.  Other than this, Aleve was great.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],"[""Aleve has been a dream when my periods come. I've been taking it for about a decade now. The only thing is I have to take a slightly higher dose now since I've taken it for so long. But if other pain killers don't work for you, take 1-2 Aleve for cramps and watch them magically disappear in 30-45 minutes.""]"
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['Long ago, my feet became painful; bad enough to often make walking almost impossible.  Tried other OTC pain meds with no real results, then Aleve took the pain away within 30 minutes.  Have been taking 2/day for 20 years and, after a recent hospital stay without it, was in worse foot pain than ever.  When I took my normal dosage, the pain was again gone in less than a half-hour.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Muscle Pain '],[' Overall rating 4.0 '],[],[]
[' 75 or over |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['I think that it gives me a loose bowl.']
[' 75 or over |  '],[' Male |  '],[' Condition: Muscle Pain '],[' Overall rating 4.0 '],"['Aleve with ultram for fibromyalgia.  I had a fall aftre tripping over a rock in the yard. I had muscle pain in the left leg to my ankle. I continued takeing aleve bu may have taken up to 5 or 6 in 24 hrs. The pain is subsiding wit heat treatment and pain (hydrocodone-1/4-5 hrs as needed & muscle relaxer from the hospital visit.  Now about a week later I am having dry mouth, consistently.  Will this go away by itself?  Also I recieved a cortizone injection from my doctor a few days later. please ', 'answer ']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 1.3 '],"['approx. 30 min. after taking Aleve  my hands began to turn red and itch uncontrollably. When I stood up I began to feel dizzy and nauseous and had to sit down immediately. I also began sweating profusely and my head was spinning. I thought about calling ""911"" but couldn\'t get up to use the phone because I was so dizzy. My heart began to beat very fast and irregularily. Then I vomited x3. After sitting down for several minutes I got up and went to the couch   at which time my legs and feet began ', 'to itch alot. I used anti-itch cream and It soon subsided. Then I took a one hour nap. After waking up I still had my headache and could not function the rest of the day.']",[]
[' 75 or over |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 4.0 '],[],['only take during extended walking periods for knee pain. lasts a good 8 hrs. with only minimal discomfort.']
[' 35-44 |  '],[' Female |  '],[' Condition: Toothache '],[' Overall rating 2.3 '],[],['I developed an itchy rash that has persisted even after I stopped taking the high doses of Aleve recommended by my orhopedic doctor for my back injury.  The rash itches intensely and began with small fluid filled blisters on my arms.  It has since traveled all along my body.  It itches intensely.']
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['Facial paralysis followed taking']
[' 75 or over |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.7 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Toothache '],[' Overall rating 5.0 '],[],['I swear by it!!!!!']
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 2.3 '],[],"[""after a week under doctors orders, taking 2 every 12 hours, facial swelling on the side I sleep on. I look like a chipmunk with stuffed cheeks. As far as pain relief? I'll stick to motrin instead""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 4.3 '],[],"[""recommended dosage 4/day. I've been taking for approx. 3 months. My blood pressure is higher than normal. Could that be caused by the Aleve?""]"
[' 75 or over |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.0 '],[],['I took aleve only after breakfast and dinner.  I broke out in pinpoint blood spots on arms. Did this happen to anyone else?']
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['took two at 6:30 am, no pain in 14 hours. No side effects, yet. So liberating, to move about with no pain associated with severe scoliosis.']"
[' 75 or over |  '],[' Female |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 3.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Lining of a Joint '],[' Overall rating 2.0 '],[],"[""Began taking Aleve instead of Motrin (which was very satisfactory) after the heart-attack scare in the media recently.  Aleve had no effect.  Pain from chronic costochondritis is still present.  It's as though I took no medication at all.  Very surprised.""]"
[' 55-64 |  '],[' Male |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 4.3 '],[],['Aleve works well for first line of treatment- long standing bursitis. When the symptoms accelerate to frozen shoulder- only injection works. Cardiologist warns not to use this drug. Labs are normal. only used as needed. ']
[' 75 or over |  '],[' Male |  '],[' Condition: Mild Pain associated with Arthritis '],[' Overall rating 2.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],[]
