age,gender,condition,rating,review_long,review_short
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"['drowsiness, fast heart beat']"
[' 55-64 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 4.3 '],[],"[""This has worked for me, but very occationally i need to take a benadyl to help out. It's very expensive, but I have found a cheap generic that works.  The nice part is that it realy does for the most part seem to work for 24 hours.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 2.3 '],[],"[""It doesn't work!""]"
[' 45-54 |  '],['  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],[],"[""I've dealt with bouts of hives lasting for months several times in my life. First tried this drug when it was introduced and am glad it's now available OTC. Worked great for me--visible reduction in inflammation with itching and discomfort reduced by 90%. No drowsiness or other troublesome side effects for me. Store brand generics seem to work as well as the original. ""]"
[' 25-34 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 4.0 '],[],['It works slowly but causes drowsiness. I still feel tired after 36 hours and have a phlegm problem.']
[' 65-74 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"['I use this medication (Costco brand) for seasonal allergies.  I have chronic dry eye.  This medication does not effect my dry eyes.  It keeps me from blowing my nose all day and feeling thick in the head.  Without it my eyes burn from allergies.  This medication works much better for me than loratadine (Claritin). In comparison, Claritin makes me sleepy and makes my eyes dry.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],['I really did not notice any improvement after using it for 2 months.  I tried over the counter medication that worked better.']
[' 45-54 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],[],"[""I've tried everything but my Dr.gave me this medicine,my hives went away. I don't know what causes it to come, but without this medicine it keeps coming back. ""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""I got poison ivy! The doc gave me this for the itching I wouldn't have made it without this medicine! I was the best""]"
[' 45-54 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],[],"['Had a bad reaction to this medication.  My body was trembling along with high temperature, profusely hot sweats and lethargic.  Never felt so poorly. Slept for most of the day as felt that weak.']"
[' 55-64 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.7 '],"['Tired all day, no energy feeling depressed. I never even noticed that my medical insurance company changed my reactine prescription to cetirizine until I looked at my bottle. I thought I was coming down with something and that is why I was feeling so bad. I am now in the process of getting my family doctor to write me up another prescription that says reactine no substitutes. I will be glad when I am back on track with my old medication and feeling good again. If your insurance does not cover yo', 'ur previous medication ask your doctor to put no substitutes also.']",[]
[' 75 or over |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 4.3 '],[],[]
[' 19-24 |  '],['  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 3.7 '],[],['i have generalised itchiness and if scratched i get hives.i was put on cetrizine and the itching stopped.My problem is i remain drowsy and require nine to ten hours of sleep and if I stop the drug the itchiness returns.I have been on the drug for about seven years now and still have to use.I am worried about the long term effects of cetrizine but unfortunately I have no alternative']
[' 55-64 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"[""I've been using this drug for over a decade. I only take 1/2 dose since it was making my eyes dry. I notice allergy symptoms (itchy eyes, runny nose and sneezing) if I haven't taken it the night before. Only allergy medicine that works for me so far.""]"
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"['Works for me after 10 days,taking 1 daily,but is not 100 % effective.']"
[' 13-18 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"[""I have allergies every spring as I am irritated by pollen. I usually get the normal runny nose and constant sneezing and I have tried allergy medicines like Benadryl and Claritin, but they never worked for me. I tried the store brand Zyrtec for the first time this year and I've been doing great! Also, if I miss a dose I can tell because I feel miserable and I don't have any noticeable side effects. I would definitely recommend this.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.0 '],[],"['This drug cures hayfever, but make me extremely aggressive, extreme mood swings, paranoia, irrational behavior and changes my personality, I did not make the correlation at first, thinking it was seasonal, but definitely this drug, it should not be an otc medication and these symptoms have been quite severe at times. It does cure the hayfever in 15 minutes, which will last about 24-36 hours, but in that time, I am a timebomb or sleeping.']"
[' 75 or over |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"[""I have been on this for over 7 years and I have been so tired  sleeping 10-12 hours a night.  I quit taking and I itch so bad I don't know what to do!!""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.0 '],[],"[""I didn't know this was causing my extreme body itching until I read some reviews on it. When I stop taking it, I itching from head to toe. I helps with my allergy symptoms for the most part but I constantly feel tired and weak and sometimes dizzy. I will discontinue this medicine, do a detox,use benadryl for side effects relief and find another treatment for my allergies.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],"[""I ran out of my pills and haven't had the chance to swing by the pharmacy to pick up more. It's been about a week now without the pill and I have can't stop itching. This is a withdraw side effect and it is the WORST!""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],"[""This drug made me EXTREMELY tired, lathargic and depressed.  I was taking it once a day at night and I was sleeping 12 hours minimum and couldn't function during the day.  Not worth the benefits.""]"
[' 3-6 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],[],"['this drug was prescribed to my then 4 year old she has not been on this drug for a full 6 months, the sleepless still continues she is still consistently bloated.. especially in face it seems like the 40 pound child looks 90+ pounds.. did not help or relive symptoms  she had such an itch while on this medicine that she had sores everywhere.. i do not recommend this drug to anyone especially little children.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['It has been a life saver for me. I have not been ill with chronic sinisitis and related allergies which then went to my chest, since taking it from September   2012.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 5.0 '],[],['Very effective for seasonal allergies due to inside and outside allergens. Non-drowsy. ']
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],['exima']
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],"[""Made me extremely tired. It has been twelve hours and I'm still groggy after sleeping all night. Slower than usual with my movements and thinking. I like to go, and this really has slowed me down. I used a Neti pot last night and it helped tremendously opening up my nasal passages. Think I will discontinue this medicine, because I don't like the way it makes me feel. I'm active and vibrant, and this has me slow and sluggish. The itching has me worried mention by others, because I've had hives in"", ' the past and hate itching of any kind. ']",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"['avoid this medication it is extremely dangerous when trying to get off this drug. withdrawal symptoms start from day 2 of not taking this drug. you will itch the worst u have ever itched in life, im bruised from head to toe because of it, you also get dizziness fatigue and apparently can last for months im on day 5 citirizine free and cannot cope. avoid this drug at all. costs']"
[' 75 or over |  '],[' Male |  '],[' Condition: Hives '],[' Overall rating 4.7 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 5.0 '],[],"['I was prescribed this medication by my dermatologist.  It has reduced my hives and itching very fast.  It does make me a little drowsy,  but not having hives and itching anymore outweighs the drowsiness.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 3.3 '],"["" i started getting hives over am year ago.  Ever since I've been taking one tablet a day. I simply cannot live without it. It can turn out to be so bad that i start having severe difficulty in breathing if i don't take the pill.  The long use of the drug have given me some serious side effects. I've been having severe depression, extremely low sexual libido , irritation and the med has made me a different person i don't wanna be. Even it effects my marriage life so badly. The moment i try stoppi"", 'ng taking the pill, my body switches back to normal self. I am sick of what i go through. I read on the internet that 1% of women can have such reactions . Can someone help me please .']",[]
[' 45-54 |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.7 '],[],"['NOT STRONG ENOUGH,STILL RUNNY NOSE']"
[' 75 or over |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.0 '],[],['does not really help to a large degree']
[' 45-54 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['it works.takes about 10 min.but amazing']
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['no drowsiness']
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['I was given this to help with inflammation in my nose and help with my headaches.']
[' 65-74 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"['I am older. I moved to an area with trees everywhere, city nicknamed ""Arbor City."" Suddenly nose went wild, sneezing terribly. Realized it was allergy to tree pollen. Started to take loratadine, after a while I had to double the dose to even make it work.  Ceritizine went to over the counter drug status. Started using it. Find it better then previous med, still having occasional sneezing breakthrough.']"
['  '],['   '],[' Condition: Other '],[' Overall rating 4.0 '],[],"['It was pescribe to my 5 year old son and every since he has been taking the medicine sleep is a problem for him. Normally he goes to bed around 8:30, after a few days of taking this med and reading up on side effects he stay up til 12:30 or 1am. Will discontinue and find something else.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.0 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.3 '],[],"['still have flem in throat, can not bring it up or down']"
[' 55-64 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.3 '],[],"[""I started taking this med a few days ago for seasonal allergies.  I previously took Singular, but the cost was outrageous and my MD prescribed Cetirizine to replace Singular.  I take it at night so don't notice any of the drowziness mentioned by other reviewers.   So far I have had no side effects and this med seems to be relieving allergy symptoms just fine for me. ""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"[""I have been taking this medicine for 2 weeks now and have noticed a significant difference in my symptoms. I am more tired durring the day than I use to be. I usually take it at 9pm, but last night I took it at 1am. I woke up dizzy and felt a little confused. I took it again tonight at 9pm. We'll see what happens in the morning.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],"[""If I take my pill every morning, I will not become covered with hives. After the first few weeks of drowsiness and weird itchy soles of my feet, the side effects disappeared. I know if I have forgotten to take my pill  by late afternoon- I will get edgy and easily irritated, and soon start to feel the onset of pre-hives...generalized tingling and skin twitchiness. I am currently undergoing treatment for acquired hypothyroidism, of which chronic hives are a sign of autoimmune Hashimoto's. I'm hop"", 'ing that the hives will cease once my meds are fully adjusted. ']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 1.0 '],[],['medicine has to many side affects!!!!!    Should not be fda approved!!!!!']
[' 45-54 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.0 '],[],['prescribed for my 2 yr old. he was not just drowsy he was totally not himself!! dr assured me he would adjust. After 3 days discontinued use and just had to deal with bad runny nose. use caution']
[' 3-6 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],"[""This med does nothing for my 6 year old.Doctor said give it time well it don't work all he does is sleep all the time.Been sent home from school because all he does is sleep.  Some of the side effects was tummy pain well it just added to it.He already has tummy pain from other medical problems.Why do they add to it.""]"
[' 55-64 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['Always effective without side effects']
[' 35-44 |  '],[' Male |  '],[' Condition: Atopic Dermatitis '],[' Overall rating 3.3 '],"['Took this medication as directed by my physician and it seemed to be working fine. Then I really started to notice that I was becoming more lethargic and if I took it close to bed time, I would quite often have trouble sleeping (despite feeling tired, I would lie awake in bed for hours some times).   Not sure if it is related, but I have noticed that my overall feeling of health has become worse over the past year or so. i have been taking this for about 3 and 1/2 years now. One a day for that w', 'hole time.  Just stopped taking it about three days ago and already notice more energy (slightly) but more importantly to me, sounder sleep.  I would suggest someone try or consider other medications prior to using this.']",[]
[' 0-2 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 1.0 '],[],"['my two year old daughter is taking this medication once a day as needed, nothing seems to help. Has she been improperly diagnosed?']"
[' 75 or over |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.0 '],[],['I have rosacea on the nose and it seems to irritate it.']
[' 35-44 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],['HAVING STOMACH PAIN AND SHORTNESS OF BREATH. PLUS MAKES YOU TIRED. I STOP TAKING THIS DRUG .TELLING MY DOCTOR ABOUT THE PROBLEMS WITH DRUG.']
[' 55-64 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 5.0 '],[],['IT HAS CONTROLLED MY RASHES AND COUGH BETTER THAN ANY THING I HAVE TRIED ']
['  '],['   '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],[]
[' 3-6 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],['my 4 year daugther was giving this dr and she has the side effects I am taking her off it rite now ']
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['keeps infections down']
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],"[""My doctor gave me the prescription for Zyrtec to take to help with allergies for both indoor and outdoor, to relieve watery eyes, sneezing, etc.  They said to take for 2 weeks to see any results.  I took the medication for the 2 weeks, no problems.  I continued to take the meds, still no problem.  I did get sick starting about the 3rd to 4th week.  I didn't associate that the meds would be the problem.  I continuted to take it and kept getting sick.  Nauseated to the point that I would vomit.  A"", ""nd it is rare if I vomit.  I also had symptoms of fatique/tired and most recently dizziness.  And this didn't occur until after I had taken the medication.  Finding the side effects and others with the same side effects, I now know that is not something else other than this medication.  I'll see if there is something else that can be done for the allergies other than taking Zyrtec/Cetirizine.""]",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],['This drug tend to make me drowsy and tired.I find It to be better than Loratadine for drying Mucus. Best to take early evening.']
[' 75 or over |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],[]
[' 0-2 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],"[""We first tried this in a lower dose and it did nothing for my daughter but when her Doctor was able to up the dosage it became much more effective.  It doesn't contain all of her allergy symptoms but makes her life more managable. I do notice that she itches more when we take her off of it for awhile, so I would say it does nothing for long-term relief.""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['Used for Allergies and Cough, works great but does make me drowsy with a relaxing effect.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 1.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Atopic Dermatitis '],[' Overall rating 5.0 '],[],['Almost instant relief.']
[' 25-34 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 4.0 '],[],['had a  bad reacts to this had dizziness elevated bp and abnormal heart rhythm']
[' 45-54 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],['It has helped the inside of my nose.It was dry build up in my nose.']
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],"[""its fair enough to treat my son's allergy""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],"[""I'd say this opened up my nasal passageways about 50%.  I could breathe thru my nose, which was wonderful, but was still not 100% clear as I would have liked.  Made me extremely groggy - even when taking it before bedtime, I had a hard time functioning during the day. Also, gave me heart palpitations.  I tried splitting a pill in half to see if that lessened the grogginess and palpitations while still relieving the stuffiness.  That didn't work - I still had the grogginess and palpitations (but "", 'it still helped my nose). So, I will not be using this any longer.  The negative side-effects of grogginess and palpitations outweigh the benefit of a slightly clearer nose.  I will discontinue use of this and see what else the doc can prescribe.']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""I had to stay at my cousin's who has cats.  I took one pill at bedtime and had absolutely no allergy symptoms the entire 4 days I stayed with her.  I have recommended this medication to everyone I know who has allergies.  A+ rating from me!""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"['really has relieved my allergies, which were quite severe. Also, taken before bed helps me sleep at night.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"[""Tried Claritin and Allegra. Neither worked. Zyrtec works great, although I have found that the generic doesn't work as well.""]"
[' 13-18 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"[""A few years ago i was tested for Allergies i am allergic to some of the most common things in my area i first tried Benadryll it worked good but made me extremely tired, then claritin it didn't work then this season i was reccomnded Zyrtec and it workd amazingly then I found a genaric""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.3 '],[],['This medicine does not work for me ecause of the side affects.']
[' 7-12 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.3 '],"['My son has had seasonal runny nose almost his whole life. He is now 7. Finally after all this time he was written a RX for Singulair. I had to get samples cause my insurance was fighting not to pay. The nurse suggested Zyrtec. How do I explain to someone that thinks she knows it all that I have given him this and it DOES NOTHING. I hope we get some relief from Singulair and the insurance will cooperate. They gave me some generics but upon investigation one is Flonas. Both generics are inhalers o', 'r nose spray and I am not happy about that. Hope we can get things straightened out.']",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],"['Was taking allegra that didn\'t work for me. I take the Walmart brand ""equate"" works great no more runny nose or watery eyes.']"
[' 35-44 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 4.3 '],"[""I tried using Claritin, but it did nothing to relieve my symptoms.  Benedryll made me too sleepy.  Soon as I tried the 24 hour OTC version of this, it worked great the first day.  My eyes didn't burn, my nose stopped running, and no more sneezing.  Throw in generic Sudafed PE for stuffy nose, and I've been pretty much allergy free.  So far, I haven't experienced any of the side effects mentioned on the box.  Definitely recommended for mild to medium allergy sufferers.  If you have severe allergi"", ""es, I'd suggest the perscription strength.""]",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],[],"['This is my second go round with this medication and neither time it has worked but my insurance wont cover allegra until I tried this. It is making me very sleepy so I take it at night but im still tired all day. It has done nothing for my sneezing or runny nose. I do not like it, or the side effects!']"
[' 45-54 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.3 '],[],"['this does not seem to work more than about 4 hours yet is states that it is a 12 hour medication.  I have to often take twice the dosage as my allergies are really bad right now (allergy season, lots of trees in bloom).']"
[' 65-74 |  '],[' Male |  '],[' Condition: Hives '],[' Overall rating 3.0 '],[],['THIS MED. TREATS MY CONDITION VERY WELL ONLY CAN TAKE 5mg. MY PROBLEM IN TREATING MY CONDITION IS THAT IT LEAVES ME  WITH A SLIGHT HEADACHE. IS THIS A COMMON CAUSE.  THANX ///////////// vinny //////////////']
[' 35-44 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 4.3 '],[],['I had an allergic reaction to a medication. Had to go to the ER.   Cetirizine was perscribe to stop the chemical reaction. After the 2nd dose there were visible changes in my condition']
['  '],['   '],[' Condition: Hives '],[' Overall rating 5.0 '],"['I am prone to hives if I have a nervous problem or over-indulgence in seafood but got over this problem for quite some time. But then the break out of hives happened after I took the solution, golytely for the prep for my colonoscopy and have not stopped since. I took benadryl but once the drug wears off I have the hives. Even took the prescription a course of the prednizone but no relief either. Then my doc presribed this cetirizine hcl 10 mg tablets and they help quite immediately. But the oth', ""er day I forgot to take it and the hives came back the following morning. At least I don't have to take the pill within hours. ""]",[]
['  '],['   '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.0 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['My daughter (now 10 yrs old) has been taking the prescription form (Zyrtec 5mg)every night for about a year and a half now with wonderful results.Since the OTC Zyrtec is 10mg, we were forced to try the generic form (Cetrizine). It has only been a few days, but we have noticed no change in the relief that my daughter gets. We are quite happy with the results.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],[]
