age,gender,condition,rating,review_long,review_short
[' 55-64 |  '],[' Male |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 2.3 '],[],"['had minor knee surgery, loss of appetite, nausea, irritable']"
[' 35-44 |  '],['  '],[' Condition: Minor Musculoskeletal Injury '],[' Overall rating 3.3 '],"['Had a pulled chest muscle and was prescribed 500mg twice a day. Even when taking it with food, I was up most of the first night nauseous and vomiting. Took one more dose next morning with food and got sick again at work. The upper stomach pain was so bad, I had shortness of breath, and even went to the Dr because it was too painful to sit or lay down! I have never had side effects from a med before like this. Took 2 days of going without the med and I am finally starting to feel normal again. It', "" did seem to help with pulled muscle, though I would rather have the pain from that then the stomach issues. As a note, the pharmacist told me this drug does not interact well with Zoloft so maybe that's why my side effects were particularly bad? ""]",[]
[' 35-44 |  '],['  '],[' Condition: Painful Periods '],[' Overall rating 4.0 '],[],"[""I have endometriosis, adenomyosis and cystic ovaries and this is the only over the counter drug that helps reduce the severity of the painful episodes besides narcotics. HOWEVER, be forewarned. YOU MUST EAT a FULL MEAL prior to taking this or it will irritate your belly. I get severe stomach pain if I don't eat enough. Also drink a full glass of water with it so that it dissolves more quickly. I take this only for menstrual pain. I prefer ibuprofen for headaches.""]"
[' 55-64 |  '],['  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"[""Doesn't take all the pain away and make me very sleeply.""]"
[' 45-54 |  '],['  '],[' Condition: Toothache '],[' Overall rating 5.0 '],[],"[""I have used naproxen for toothaches and it's the only thing that gives me quick relief.I recently had a spider bite on my finger and on the fourth day woke up in great pain with a red line going up my arm. I took naproxen and headed for the emergency by the time I arrived the pain was gone. ""]"
[' 19-24 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['I took it for a serious pain in my right arm but other than making me sleep nothing got better if not worse. I never had such pain like in the morning after taking it. I’m talking about only four hours after taking in the pain gets so bad that I’m not taking it again since I suspect if it can’t make things worse.  Best case it helps nothing ']
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"['A DO prescribed 500mg of this drug for me to ""just try it and see if it works"", while he was looking right at my medical record showing that I\'m on a daily aspirin regimen that cannot be stopped.  You cannot mix aspirin and naproxen.  I ditched him and this prescription, with my pharmacist\'s agreement.']"
[' 35-44 |  '],['  '],[' Condition: Pain '],[' Overall rating 1.0 '],"[""I have a fractured rib and clavicle. The clavicle is going to need surgery in order to have it repaired. I was prescribed Percocet when I was released from the emergency room. Unfortunately I went back to my doctor (nurse practitioner) and she decided to prescribe this garbage for my pain. Thank God for the sleeping effect. Can't wait to meet with the orthopedic surgeon might have a clue what kind of pain I'm in. Why are there suits against the drug companies not against the doctors with regards"", "" of the opioid crisis? It's the doctor's responsibility determine what is right and what is wrong for the patient not the drug company. Take some f****** responsibility. Yeah they're going to under prescribe to make up for it - losers.""]",[]
[' 45-54 |  '],[' Male |  '],[' Condition: Head Pain '],[' Overall rating 1.0 '],[],['If a doctor perscribes this for anything than a headache he is a quak. Or getting paid by Neproxin.  ']
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],"[""I have fibromyalgia and was prescribed naproxen and an antidepressant. The naproxen doesn't completely relieve the pain, but it does take the edge off and allow me to do most things I want to do. It doesn't make me sleepy. I have had a problem with intestinal bleeding with the naproxen and have had to stop taking it for periods of time.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 1.7 '],[],"['the first pill put me to sleep. I actually woke up in less pain. the next day I took another dose and i feel sick, anxiety, stress, no sleep, more pain, tired, plain out a ton of pain, I can move my neck and pain is now radiating, odd heart beat. it was just aweful.']"
[' 55-64 |  '],['  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 1.0 '],[],"['Reaction to medication, trouble swallowing, raw tongue, sores enter mouth.  ']"
[' 55-64 |  '],['  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 1.0 '],[],"['Prescribed for stiffness and muscle pain that might be an auto-immune response, this RX is like a placebo. No effect whatever. Pain has gotten worse.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 1.3 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Joint Inflammatory Disease in Children and Young Adults '],[' Overall rating 2.3 '],[],"[""It worked like magic when i first started taking it but 10 months later starting from 1 and growing to 3 500mg pills a day it lost all of it's effectiveness. I'm now scrambling to fins something that works :( ""]"
[' 65-74 |  '],[' Female |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 5.0 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 2.3 '],[],"[""Having endometriosis, this anti-inflammatory really helps very little. Just enough to take the edge off the bad pains. I have to eat with this drug, if i don't it effects my stomach terribly.   Depending on the severity of cramps, menstural pain, and for those others with endo, i would recommend trying this (as a good thing it's helped my body aches lessen)   Personally, i found it slightly helpful, but i wish it could do more for my constantly inflammed insides. ""]"
[' 55-64 |  '],[' Male |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.0 '],[],"['I am 61 years old,have arthritis in upper back.tried tramadol,did not work.I started naproxen it took about 10 days before it kick in.It works great for me.one in the morning and one at bedtime.The tramadol works great on herniate disc in lower back.']"
[' 19-24 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['I began using naproxen 2 years ago after fainting from menstrual cramp pains. Since then I have never been close to feeling that type of pain as long as I take the pills at the first feeling of the cramps.']
[' 25-34 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.0 '],"['i have had pain since i was 13 from a car accident i was on a bike when hit .recently these people assulted me and stuff and i was perscribed this by the hospital. i was hit in the left jaw with a metal gun barrel and i have t.m.j. in my left jaw getting away i suffered a dental injury on my bottom right jaw area. but on a daily basis i have back rib chest and neck pain from the accident when i was 13 problem. at the hospital i was prescribed this medication and 3 days later zilch nothing its co', ""mpletely ineffective for any pain at all. it made me sluggish and tired and that's it. i get migraines from a subdural hematoma to daily.  no effect. for high levels of pain and serious permanent injuries or dental pain or t.m.j. wont help at all.""]",[]
[' 19-24 |  '],['  '],[' Condition: Pain '],[' Overall rating 2.0 '],[],"['I am a 24 year old male with 2 herniated disks on my lower back with multiple disk degeneration on several other disks from mostly military injuries. Pain ranges from 6 to 9 on the pain scale some days are worse then others, I was prescribed 500mg Naproxen twice a day with meals and this medication does absolutely nothing for me.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.0 '],"[""I was diagnosed with Inflammatory Arthritis at age 52.  The pain is unbearable and i lost 50%-60% mobility in most major joints.  Was prescribed Naproxen 375mg enteric coated and taken with meals.  Worked great for 3 days ... then stomach ache so bad I couldn't eat.  Since I couldn't eat ... I couldn't take the Naproxen.  Since trying to use Naproxen to manage Arthritis pain, I have lost 12 lbs b/c I have upset stomach all the time.  It is like throwing your stomach under the bus to save your jo"", ""ints.  Worse, I think one becomes tolerant to the drug.  It no longer works and I am sick of the stomach pain and unlike most people ... I was thin to start with and seriously worried if I loose any more weight b/c I can't eat from taking this stuff.  I also got dizzy spells and minor headaches, but I would have put-up with that.  It is the stomach damage which put me off Naprolxen.""]",[]
[' 0-2 |  '],['  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 5.0 '],[],['The doctor prescribed this only two times a day for the pain in my feets and shoulder is Ben great tray not to abuse it for my stomach but is great ']
[' 55-64 |  '],[' Female |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 4.3 '],[],['1st dose eased the pain in back right away. Taken 2xday. Replaced 3 other pain medicine.']
[' 45-54 |  '],[' Male |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 3.7 '],[],"['Naproxen 500mg is 100% effective, when taken with Cyclobenzaprine 5mg.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 1.3 '],[],"['Did not help with the pain. Had terrible stomach pains and feeling sick,upset stomach . Even taking with food.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""After trying various medicines for back pain this really worked for me. I've had three back surgeries and It's good to have it around.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 2.0 '],"[""The light orange naproxen 500mg. dose: 1 per 12 hours: On and off thru-out the years, this medication has been prescribed to me, and each time thru-out these years I have had the same results - heartburn from hell(I feel it's due to the red dye used in the coloring of this pill)- awful metal taste left in my mouth while taking and for a few days after not taking them. This medication does nothing for the inflammation I suffer from, therefore it does nothing for the pain. Whenever I am handed a p"", ""rescription for this medication I tell them of the horrible side effects and that they do nothing for me at all, they always reply with, well, give it another try - well no more, I either trash what's left or shred the prescription slip. This medication has never been worth my time or money.""]",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 1.0 '],[],"['I was prescribe this medication by my doctor for a very painful shoulder.  As I am intolerant to aspirin he also gave another medicine to coat the stomach.  On the second day of taking this medicine I felt very unwell, stomach upset, burning pain, nausea, vomiting and wheeziness.  Stopped taking them, I would rather put up with the shoulder pain.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Minor Musculoskeletal Injury '],[' Overall rating 2.0 '],[],"['kept me busy twice a day, but side effects made it not worth it - swelling of feet and tongue most uncomfortable and worrysome']"
['  '],['   '],[' Condition: Pain '],[' Overall rating 1.0 '],"[""My dr prescribed me this as well as physical therapy when my low back pain became where I couldn't walk, talk or concentrate.  The pills just made me feel exhausted they make great sleeping pill for when you really need some good rest,.. or Anti anxiety drug .....I told doc I didn't want drugs which harm my body and give me side effects. Im not a risk/benefit type who gambles with my body. He said he would never hurt me. Alas he's a resident and not very experienced with the fact that Big Pharma"", ""ceutical corporates aren't mandated to TELL the doctors all the truth.""]",[]
[' 25-34 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.3 '],"[""In the doses I was prescribed, it works for 150 minutes while you can only take the pills every 240 minutes. This meant that in order to get to sleep I would have to time it out or suffer somewhat through the day so I could go to bed with fully effective Naproxen. This was on 1250MG. ![The 150 minutes became less over time, as bad as 65 minutes]!    ease of use, well, obviously. Clench it between your teeth, drown it with water. Very easy to use and swallow due to it's shape.    Now you see 4 st"", 'ars for effectiveness and 5 stars for Ease of Use so you may wonder why my overall satisfaction is 1 star. In my case, beastly side effects.    - The effectiveness went down as time went on, the toll it took on my digestive system and stomach lining didn\'t. Perhaps even mild compounding effect.    - My Stomach was not happy with it and signaling is still bad (I no longer know when/if I\'m hungry)    - Caused a lot of stomach bleeds, combined with the side-effect of being somewhat slow, I\'ve gotten to experience a few near death experiences in the morning by almost choking on my [regurgitated] blood. Now it\'s a rare side-effect so it took a few close calls for it to be found.    - It numbed far more than just the pain. Can\'t finish the memory, lose track in the middle of a sentence, sudden onset of sleepiness. I had to choose health or work because this medication didn\'t allow me both. It went quiet in my head and gave me loopy dreams.    - I have stopped taking it and the effects on my sleeping rhytm, stomach function and brain communication can still be noticed months after.    -----  BOTTOM LINE:    Use no more than needed, hide it away (so you don\'t go take more with a cloudy head) And I would seriously advice against prolonged use if you have ANY alternative. It\'s initial effectiveness is addictive. It really is a drug. (The ""Don\'t do drugs kids!"" kind)']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],"['Taken about a week but after that, cut one pill in half at bedtime. Was enough to relieve knee pain and not feel doped.After a few days I got up one morning to leg pain in veins.Not sure if it is related to this drug but a large bump and swelling in vericose veins.     ']"
[' 65-74 |  '],[' Female |  '],[' Condition: Gout '],[' Overall rating 2.7 '],[],"['I take 250mg in the A.M. with food and milk, but I get tired and kind of spacey which lasts until evening.  It helps my gout, but I do not like the feeling the med gives me. I am probably going to stop taking it and see if I feel better.']"
[' Female |  '],[' Patient '],[' Condition: Other '],[' Overall rating 4.3 '],[],"['I was prescribed this post-operatively. I had never taken Naproxene before and although I did get a bit lightheaded, I had no pain. Works for me!']"
[' 25-34 |  '],[' Male |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 2.3 '],[],"[""I was diagnosed with Osteoarthritis (Degenerative Disc Disease L4-S2 which leads to severe sciatica pain as well) I'm a 31 year old male.  I find this to be useless. nothing for pain, and left me very frustrated as i continue to look for answers.""]"
[' 19-24 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],"[""I've been taking otc naproxen for years for period cramps, but I was recently prescribed a higher dosage for pain and swelling in my knee. It's helped with the pain and the swelling is finally starting to go down after a few weeks of not being on anything. The only thing I've noticed is about an hour after taking it I really need a nap, I never experienced drowsiness on the otc strength. It really doesn't effect me enough to disrupt my day, though. Now for physical therapy!""]"
[' 13-18 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['Did NOTHING or if I was lucky . . . next to NOTHING!!!']
[' 65-74 |  '],[' Male |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.7 '],"[""I've had R.A. for 34 years. Took naproxen for a year when 35 years old, ended up in hospital with stomach pain, so stopped. Was very effective pain management. Since then had used all the R.A. drugs - methotrexate, sulfasalazine, Enbril, celebrex, etc. Their effects in time wore off, so I'm back to naproxen for past 3 years, working quite well. I take 720 mg per day, and take it with large quantities of food, so far no stomach issues at all. I think taking with a lot of food is the answer to kee"", 'ping digestive tract healthy.']",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],[]
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],['Dr subscribed for lower back pain when needed. First pill pain was gone. only had to take 2 or so in the last 3 weeks. Works fine for me.']
[' 25-34 |  '],[' Male |  '],[' Condition: Inflammation of the Lining of a Joint '],[' Overall rating 3.7 '],[],"['Motion sickness, vertigo, cloudy heady. Takes pain away from my shoulder.  Causes more harm then good called doctor to switch to another brand. ']"
[' 35-44 |  '],[' Male |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 1.0 '],[],['Doctor recommended for the purpose of anti-inflammatory problems with my hand (joints).  The first day I took it gave me a really bad stomach pain.  I did not not make the connection about my stomach pain and the pill until I took it the second time.  I stopped taking it. ']
[' 19-24 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 2.3 '],[],['I get headaches almost everyday for the past couple of years. I took naproxen when the pain got really bad but it ended up not working/making the pain worse for me. Returning to ibuprofen until my doctor prescribes something else for me.']
[' 13-18 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],['Naproxen caused me to have 3hr nose bleeds multiple times.  It really thins blood.']
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],"[""Originally prescribed for when I tore some tendons, I've continued to use it on and off ( I have so much leftover).   If I get really sore and have trouble sleeping this helps me out a lot.  I usually pair it with robaxin for muscle pain.  It's also fantastic for severe headaches. ""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Painful Periods '],[' Overall rating 1.0 '],[],"[""I had tremendous stomach pain worse than I experienced using Aspirin. My stomach felt so terrible that I had zero pain relief. Tylenol works best for me. It's safer. Tylenol works by loosening your blood vessels thus making blood easier to flow through your body. Avoid Aleve!""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"[""I had tremendous stomach pain worse than I experienced using Aspirin. The bleeding stomach was so painful that I couldn't feel any pain relief. Tylenol works best for me. Safe and comfortable as Tylenol it literally looses your blood vessels to make your blood easier to flow through your body. Avoid Aleve.""]"
[' 55-64 |  '],[' Male |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 2.7 '],[],['Hip Pain and Tendon pain in my right leg.  Medicine gives temporary relief and I am thinking of asking my doctor for an alternative']
[' 19-24 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 3.7 '],[],"['It quickly reduces endometriosis pain, however, I get extremely sleepy after taking it and medicine hardly ever effects me this way. ']"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Covering of the Tendon '],[' Overall rating 1.0 '],[],"['Took the medication as prescribed, with food and it still caused serious stomach pain.  I had to stop after 3 days and after 4 days I am unable to eat because of my burning stomach pain.  Do no take.']"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.7 '],"['I was on 800 mg. Motrin for about 25 years for arthritis in my lower back and neck. My Dr. decided that I needed to switch things up and move to something less harsh on my stomach. I have been taking Naproxen 500mg. for nearly 5 years now. It worked, it was easy on my system until about 3 weeks ago and I began to have unbearable pain in my chest, left arm, left neck, and left shoulder blade. Thought I was having a heart attack! Emergency room visit, EKG was normal, labs normal, (however choleste', ""rol 560), but that's another Springer show. ""]",[]
[' 25-34 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['Took my pain away a felt great with the pain I was having.']
[' 45-54 |  '],[' Female |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 2.0 '],[],"[""I used this medication a few years ago. I ended up having a reaction and had painful mouth ulcers everywhere in my mouth and throat. They were as painful as canker sores, so anyone who suffers from them should be careful. I never take any products hat has naproxen in it anymore. Worked well for pain but the side affect wasn't worth it ""]"
[' 55-64 |  '],[' Female |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 4.7 '],[],"[""Eased the pain to the extent that I could move my body normally where as before I was restricted. Didn't give 100% relief. About 80%. ""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 3.7 '],[],['I experienced an upset stomach and RED blood in my feces after taking it. But it went away after I stopped. I would like to know what the main cause of the bleeding was?']
[' 25-34 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 5.0 '],[],"['The ONLY migraine cocktail that works well for me is 1 Naproxen 500mg Tablet            1 Sumatriptan 100mg Tablet            1 Promethazine 50mg Tablet  and            1 Clonazepam 1mg Tablet  This works 99.9% of the time.  I have found it to work quickly, and it does not cause stomach upset.  Thank heaven for generic medications and migraine medications!  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],"['I took this for a pinched nerve 3 yrs ago. I experienced extreme memory loss, hallucinations and numbness in my arms & face with no good results for relieving pain I took the generic Gabapentin.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 4.3 '],[],"['I took this for 3 yrs due to a severely inflamed tendon and nerve damage in my left arm.  It worked fairly well for inflammation for a while, but eventually caused me to have heartburn every time I took a dosage.  The heartburn went away when I stopped taking Naproxen.   ']"
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],['I get tummy pain from it but it helps with the pain ']
[' 13-18 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 3.0 '],[],"[""I actualy havnt started taking this drug yet but if it effects me the way it affects some people I'll be sure to change thanks for the forewarning.""]"
[' 65-74 |  '],['  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 3.0 '],"['I was unaware of the possible problem with fluid retention.  I took Naproxen several days.....have had episode of arrthmias from yesterday to this evening.  I have had arrthmias and am on toperolxl00am and 50 mg. pm also flecanide 150 am/pm  potassium 10mg am/pm armour thyroid 90 mg am....on/off triamt/hctz 37.5-25apo  MY QUESTION....I recall at least 2  occasions where I feel I had arrthmyias  within a day of taking Naproxen.  I was also holding fluid. I read on the site not to take Naproxen wi', ""th fluid retention.  I had not taken my water pill, just tried to take it occasionally.  previous episode in the winter, I also was taking Naproxen not realizing it could cause a problem for me.  I don't plan to take any again!   I suspect it could have triggered my already pre disposed arrthmias.....I just want to avoid all I can!  Don't want to cause a problem for company, just want to know if this is a possible reason for my arrthmyia...want to avoid every possible trigger I can!  I am 65 and appreciate any info you can give.  Thank You""]",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.0 '],[],['Finger joints are severely sore and misshaped.  Severe pain to use.  Naproxam reduces the swelling and reduces the pain.']
[' 75 or over |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],['Elevated blood pressure with use of naproxen']
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 3.0 '],[],['Terrible pain after 3 days in esophagus spasms lasting 15 min .  And for 12 hours later still pain every 15 or 20 min.Had dark stools and constipated. Had to quit using them . ']
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],"[""I had been taking another arthritis medicine but it hadn't been working for several years. Naproxen has been great.""]"
[' 65-74 |  '],[' Male |  '],"[' Condition: Disorder characterized by Stiff, Tender & Painful Muscles ']",[' Overall rating 1.0 '],[],['Now that I have read about naproxen I am not going to take it .I have too many of the cautions listed..It  was for pain from rear auto collision..I will check with my doctor rite away..']
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],['But using this drug for 19 years for osteoarthritis has caused me ringing in the ears.']
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Lining of a Joint '],[' Overall rating 1.7 '],[],"['I have mild arthritis in my knees and was prescribed Naproxen for the condition. I also have bi-polar disorder. The drug caused vertigo, swelling of feet and ankles, hyper manic state, headaches and extreme irritability. I ceased taking the drug after 3 weeks and all had returned to normal for the most part. I would suggest some over the counter pain relief like Advil which I have returned to using.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],['soothes pain ']
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 4.3 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Tendon '],[' Overall rating 3.3 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Lining of a Joint '],[' Overall rating 2.0 '],[],['500mg twice daily for osteoarthritis.  Joint swelling and pain.  Helps very little and arthritis seems worse. Gives me terrible heartburn.  Ibuprofen makes me feel better.']
[' 75 or over |  '],[' Female |  '],[' Condition: Inflammation of the Sac Surrounding the Joint - Bursitis '],[' Overall rating 2.0 '],[],['Poor pain relief.Other pain at night in shins and knees.']
[' 65-74 |  '],[' Female |  '],[' Condition: Rheumatic Disease causing Pain & Stiffness in Backbone '],[' Overall rating 4.0 '],[],"['This medicine is the best  I,have ever taken for athritis.It gets rid of the pain and the sore Joints and I have been able to do some work and take care my self much better.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],"[""I am a 28 year old woman.  I have Ankylosing Spondylitis.  (Arthritis)...  My doc is about tostart me on Infusions, but until then he decided to have me take Naproxen 500 with Tramodol..  I've been taking the Tramodol for almost a year now.  When I started the Naproxen with it, SO MUCH of my pain and stiffness were gone!  I thought I'd found a miracle...  but 3 days in and my stomach was all messed up!  I couldn't use the bathroom, nauseated and gagging constantly.  Very miserable experience.  A"", ""pparently this medication can cause stomach problems!  I'll NEVER take this drug again, it was so bad! Remember, everyone is different, good luck & God Bless!""]",[]
