age,gender,condition,rating,review_long,review_short
[' 35-44 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.0 '],"[""This medicine was prescribed to me by my doctor after feeling tired whenever I would take Certizine. This medication does help with my allergies, but I noticed that my heart pounds fast at night when on Xyzal. Also, it's been hard for me to sleep when I take this. I've experienced weight gain, hunger, irritability extreme depression/anxiety and just the little things tick me off while on this medicine. I tried a restart on it but experiencing the same symptoms. I probably wont go back to take th"", 'is medication. ']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 5.0 '],"[""I've been using this product for over 2 years now and the very first time I tried it was the hardest time it hit me. It made me extremely tired and I slept 8 straight hours for the first time in my life. My only concern was that I was still light headed the next day and I'm a machine operator but it didn't effect my focus or ability to do my job. After that day my sleep pattern was back to my normal 4 to 5 hours a night but the product always relieved my summer allergies (running nose sore throa"", ""t and sneezing) where no other 24hr medication worked for me in the past. I've tried Claritin which didn't work at all, then I used Alavert and it work the first season but stopped working after that. Then I managed to use Zyrtec for a couple of years but it's effectiveness wore off the more I took it. So I will stick with this one because it's been the most consistent and reliable.""]",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.0 '],[],"['Does not last 24 hours.  Had to change to Allegra, which was more effective and longer lasting,']"
[' 25-34 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.7 '],"['Benefits: This product is AMAZING at clearing up allergies. I have been on many OTC allergy medicines as we recently discovered I was allergic to my dogs. This is the only allergy medicine that beats the itchy eyes, sneezing, and running nose.  Downsides: SLEEPY. It takes about 1-2 weeks to get accustomed to this medication. Until then, you are in a fog when awake. For me and my husband, the other downsides are: weight gain and acne. I know that sounds odd but the experience of being on this med', ""ication is a very similar feeling as being on a steroid regimen for bronchitis or another illness. You are consistently hungry, your skin feels very oily, and you break out in places you don't normally break out. I gained 5 pounds in one month and my husband gained 10. For us, this was a large enough deterrent to search for other options.""]",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],"[""I must say that Xyzal did help with my post nasal drip. I was taking it every night for about 2 weeks until I notice that my hands, hips, legs & joints were so stiff & sore like arthritis was running all through my body.  I couldn't figure out why I was so stiff & sore throughout my entire body. So I stop taking it for a few days & I all of a sudden notice the arthritis like symptoms diminished. I will not be taking anymore.  I will go back to sudafed & mucinex.   Good bye Xyzal...""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],"['I switched to Xyzal from Zyrtec because I thought my body needed a new treatment for worsening seasonal allergies, and this was a huge mistake. I have taken the medication 2-3 hours before bed for the last three nights, and I will not be taking it again. I am someone who normally goes running before work, but I have not been able to get out of bed to do so all week; instead I have been drowsy, sad, depressed, irritable, and just generally exhausted. In addition to being extremely tired and havin', 'g no motivation to do anything, I have also been ravenously hungry/craving junk food. I will not be taking this medicine ever again. ']",[]
[' Male |  '],[' Patient '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.7 '],[],['Really terrible brain fog side effect. Even if taken at night - next morning. Bad headache & ear ringing. ']
[' 65-74 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 4.3 '],[],"['After taking Xyzal for several weeks, and being completely satisfied with it, I began having nosebleeds.  I see that is listed as a serious side effect(especially for children, which I am not), but I stopped it immediately.  The nosebleeds have stopped as well.   After having 3 bleeds within 24 hours, it got my attention.  ']"
[' 55-64 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],"['I took this at around 10:00pm last night and now it is 6:00pm the next day and I am still super tired and in a fog. It works the same as Benedryl with the same reaction, so why would you pay the big price. Never again will I use thIs medication.']"
[' 65-74 |  '],['  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.0 '],"['DANGEROUS SIDE EFFECTS.This drug should not be over the counter. I have been taking Zyrtec for many years with no complications. I ran out and on a whim decided to take Xyzal. After a few days, I could not sleep, was have trouble urinating, had confusion and then the muscle weakness started to the point of falling down. I starte on my daily two mile walk and half way through I could hardly take a step. A neighbor saw me and took me home. After drinking several pints of water I started recovering', '. I then took a mental inventory of what had changed. As the packaging of Xyzal is so small, I looked it up on the internet and there it was...many people have had adverse side effects. I do not suffer from other maladies and am not overweight. My only issues is age. I am reporting this reaction to the FDA.']",[]
[' 45-54 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['This medication even though great for allergy relief for a 24 hour period, the side effects were more than to be desired. The side effects that impacted me were: constipation, depression, agitation, aggression, irritability, and aggressive mood swings. I was out for 3 days.  I will not take this medication again, I will revert back to my old reliable Zyrtec and saline nose flushes. It was one of the worse experiences I have ever felt.']"
[' 55-64 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],"[""Within half an hour of taking this, first time, felt dizzy. Within 2 hrs could hardly stay awake, after 12 hrs fell asleep. The oddest thing was that my stomach growled all day and I couldn't stop eating. Next morning felt really groggy and still hungrier than normal. Today is 2 days past my only dose ever. Still feel a little sluggish. Never again.""]"
[' 25-34 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],"['I saw a commercial for Xyzal and it compelled me enough to go buy it. That is about all the good I got out of this drug. I took it for 3 days at night as suggested, and it made me so tired and unmotivated during the day. On the 3rd day I expressed to my husband that I was concerned because I was feeling downright depressed and felt like I was in a rut or a slump. The only thing different was that I was taking xyzal. Today is the 4th day and I didnâ??t take it last night and itâ??s like 180 turn.', ' I am not as tired and am already feeling more motivated. Do not take this drug. ']",[]
[' 75 or over |  '],['  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.0 '],[],"['Benadryl helps a little bit without any side effects, so I tried this. It seems to be another of the antihistamines that sacrifice effectiveness to reduce the possible drowsiness, such as Claritin etc. It neither significantly helped nor did it give me side effects. I will ask my allergist for a serious antihistamine.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.7 '],[],"[""I took this once for allergies.  Almost instantly had major panic attack, disturbing thought, with waves of anxiety and hot flashes. Most uncomfortable 3 days of my life..Serously thought I was losing my mind...not a good drug!!...that's an oxymoron, there are no good drugs.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],[],"[""I tried this product for typical running nose, sneezing, burning nose,watery eyes.  I took it in the morning desperate to get relief.  This didn't even improve any of the symptoms.  Now I can't take any other product for 24 hours.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.3 '],[],"['I am grateful I read the box.  I received a sample.  My allergies are driving me nuts with post nasal drip and a runny nose.  I worked okay.  However, thankfully I did ahead because it knocked me out cold sleepwise.  I was super groggy the next day.  Should be marketed as a sleep aid...']"
[' 55-64 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],['This stuff left me dangerously sedated.  I took it 19 hours ago and am still way too impaired to drive and too unsteady to stand up in the shower.  Worst drug ever.  ']
[' 25-34 |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 4.7 '],[],"['This is the only medication that has proven effective for my allergies. Claritin had no effect. Zyrtec and Benadryl at night had some effect. This on its own is highly effective for me,it does cause a deep sleep and drowsy hangover in the morning. Perhaps this will subside as my body becomes used to it. I also use this with Flonase and a Nett Pot... But will be cutting Flonase now too.']"
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 2.7 '],[],"['I recently started taking this drug for seasonal allergies. I am convinced it is the cause of the sore throat, and stuffy nose that have led to a full-blown sinus infection that antibiotics isn’t curing. Check the known side effects. You will be shocked.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],"['Since they offered a ""free"" sample, I thought I\'d try this medication in hopes of finally finding something that works well.  Sadly, it does not  work for me at all.  Had been taking Costco\'s version of Zyrtec, which was working fairly well.  Switched to Xyzal and have NO relief from ANY of my symptoms.  I woke up this morning sneezing my head off and nose running like a fawcett.  This is my 3rd day on this medicine.  NO EFFECT, including no drowsiness.  Still have runny nose, sneezing ']"
[' 55-64 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],[],['Was prescribed by my ENT physician. Had dizziness and slight headache throughout the day. Other allergy meds did not have this. I will not finish this bottle. ']
[' 55-64 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.3 '],"[""Started taking it for my seasonal allergies in 2017 after the owl ads on TV. It does work in a subtle way and it does produce a mild tiredness hangover effect the next day -though it is less pronounced than benadryl's next day hangover. I took one tablet a day for a month and started noticing the hangover getting stronger, so I cut down to half a tablet. I started noticing a very quick and aggressive angry response from me to any type of provocation or annoyance----yikes! I stopped taking it imm"", 'ediately after noticing this side effect after 2 months of taking it. I now take a 1/4 tablet with a mucinex, when allergies flare up, and this seems to work better with no pronounced anger or hangover.']",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.7 '],[],['made me feel drugged all day and had no effect whatsoever on  my allergies.  Worthless product.']
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.0 '],[],['Terrible drowsiness about 18 hours after taking before bed.   Effective antihistamine; but side effect of prolonged drowsiness is unacceptable.  Would not be safe to operate a vehicle or even walk on uneven ground.  ']
[' 65-74 |  '],['  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 2.3 '],[],['Severe mode altering side effects and tiredness.  Do not use this if working with people or driving.  Causes impatience and irritability.  I do not recommend this drug.']
[' 75 or over |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],['Has caused me urination problems and after ten days have had to stop. Other wise extremely effective. ']
[' 55-64 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 5.0 '],[],['I try many different allergy medications.  This is the only one works for me.']
[' 7-12 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['I gave this medicine to my 9-year old.  I started his dosage at 1/2 tablet, increased the dosage to 1 tablet, then finally increased the dosage to 2 tablets.   He never experienced any relief from his allergy symptoms with this medication.  It cost me 19.99 for 35 tablets.  What a waste.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.0 '],[],['Nothing makes me sleep. Im immune to  everything  except this.  This left me dizzy and tired  all day. I am surprised I did not crash my car  going to Target. I suggest not taking this on days you need to be alert until your body becomes accustomed. They should market this as a sleep drug for this gave me my first deep sleep in 20 years']
[' 55-64 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.0 '],[],['Xyzal just recently became OTC. Previously I used Zyrtec and Chlortrimeton. 5mg Xyzal seems better than 10mg Zyrtec. I have been taking 1 or 2 5mg Xyzal since it became available this spring and so far find it to be best antihistamine available OTC. It seems to be similar to Zyrtec but a bit stronger and has the same drowsiness profile. I have not experienced any of the negative side effects.']
[' 65-74 |  '],['  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 1.7 '],"[""Took this medication one time for allergies after mowing the lawn.  Next day went for regular checkup and found my heart rate was 163 with blood pressure at 90/60.  Doctor immediately sent me to the ER to get some fluids and test to find out what was going on.  After dose of Cardizem, heart rate slowed and has remained within normal range.  After checking online for possible side effect stating rapid heart rate was one, have decided I will not take this again!  ER couldn't find any other reason "", 'for the rapid heart rate.']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.7 '],[],"['Extremely tired, even after cutting dose to half.  Feel like a zombie with only 3 days of taking this med.']"
[' 65-74 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],"[""Took the once a day pill for the first time today.  Bought a 35 count package today at Walmart.   Have  had it in my system for about five hours and I'm   still have a runny nose, sneezing, and watery eyes.  I'm very unsatisfied.""]"
[' 25-34 |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.7 '],[],"[""I am sensitive to drugs that cause drowsiness. I started taking XYZAL as I was getting over a cold, and I did not realize at first that the drug was making me weak and tired. Now that I have been over my cold for more than a week, I'm still finding myself having a hard time waking up, groggy all day, and sleeping away the afternoons. I wish I had never started XYZAL - now I have to wait the rest of the 24 hours to get it out of my system so I can wake up!""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""Have been on this for years and I did allergy shots for 8 years and this is amazing! Does take a bit to work..but now..I'd never run out because it works so very well. No loss if it doesn't work for you. I had tried all prescription gallery meds previously, then shots and this works the best. ""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 4.7 '],[],"[""I've been diagnosed with hives of unknown cause (for two months already) and this medicine works. Around 95% of my hives have disappeared and there are no side effects for me.   The downside is that it is not a long term cure. If I don't take them, after 2-3 days the hives appear again, the same as before. So I'm kind of dependent on them.  ""]"
[' 35-44 |  '],['  '],[' Condition: Hives '],[' Overall rating 5.0 '],"[""Few years ago I got hives out of nowhere.  It was uncomfortable not to mention itchy.  After taking Xyzal, the hives went away and I stop taking it after few months of no sign of hives.  Since then hives had not come back.  However, lately I've gotten some itchiness around feet and hand.  I read that Xyzal is similar to Zyrtec.  Since I'm not interested in going to see a doctor, I'll give Zyrtec a try to see how it goes.  With that said, I was very satisfied with Xyzal and highly recommend it to"", ' people who have hives.']",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],[],"['I took one dose of Xyzal (generic form) at bedtime, woke up depressed the next morning, feeling my life was not worth living. This is NOT me, I am usually happy and optimistic. The depression lasted for 6 more days, even though I never took another dose of Xyzal. Scared me. Will never take it again.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],[],"['the medication is effective but you still feel drug even after sleep.A heaviness of extremities, tired sluggish feeling more than 5 to 6 hours sleep.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['I have chronic idiopathic urticaria and at first this was the only medication that was effective at controlling my itching and hives. My body has become resistant to it over time, and I had to add 5mg cetrizine to the regimen. I take Xyzal and cetrizine once a day.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.3 '],[],"['Allergist prescribed this to me for my general allergies and because I would get hives from my cat. It worked perfectly, I could pick my cat up without hives! However, within 2 months of starting the medication I gained 5-6 pounds that I could not lose even with exercise. ']"
[' 19-24 |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 4.3 '],[],['i useed it for allergic synitis....... effective for 24 hours']
[' 65-74 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 1.7 '],"['I prescribed Xyzal for allergies. i have a runny nose all the time, frequent sinus headaches, severe allergies.  Xyzal did give me relief with nose and allergy, but the side effects are more than I can take.  I took the med at night before bed.  Still in the morning I was so sleepy, dizziness when getting up, weak legs....had to push through the day. Made me feel terrible fatique.  Need less to say....no more. I cannot afford to feel terrible with job, family so many responsibilities.  This is j', 'ust my story.  I do realize it works very well for others, but if anyone takes Xyzal and have side effects like I had, you will think twice about taking it again.']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 5.0 '],[],['This little pill packs a powerful punch at congestion and sinus pressure!!!']
[' 45-54 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.0 '],"[""I'm taking this medication for allergy symptoms that include runny nose, itchy, watery eyes, sore throat, cough, etc.  I've noticed only a minimal improvement.  Additionally it makes it difficult to wake up in the morning.  In the medications defense, I was not told that the benefits are best achieved over time; therefore, since I was not noticing an improvement I stopped taking it after a week.  Some medications' benefits are best achieved over time such as Allegra D, which was helping some wit"", 'h the allergies. In the past I used Alegra D with very positive results but it was not helping this "" go- around"".  So I don\'t know of ther is a super allergen or if my sensitivity has increased.']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 5.0 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],"['I COULD HAVE SAID AL OF THE ABOVE ON THE REASON THE ALLERGIST GAVE MY FAMILY ZYXAL! THE EFFECTIVENESS WAS VERY GOOD , ESP. SINCE WE HAVE WORKED OUR WAY THRU ALL THE OTHER ANTIHISTIMINES. VERY SATISFACED EXCEPT FOR THE FACT THE INSURANCE AMERIGROUP DIDNT WANT TO PAY FOR IT AND WONT GIVE IT TO US AGAIN. MY DAUGHTER HAD A REACTION ANS HER TOUNGE GOT SWOLLEN AND SHE GOT HIVES, I TRIED ALL THE OTHER ANTIHISTIMINES AND NONE OF THEM WORKED, WE WERE FORCED TO USE CORTISONE, WHICH CAUSES MORE PROBLEMS WI', 'TH HER DIABETES.  IT IS A SHAME OUR FDA AND GOVERNMENT WILL NOT STAND UP TO THE INSURANCE COMPANYS SO THE SPECIALIST CAN PRACTICE MEDICINE. WE NEED TO SPEAK OUT TO OUR REPRESENTIVES STOP THIS, IF THEY REALLY OUR HELPING US GET WELL OR ARE THEY JUST WORKING FOR THE DRUG COMPANYS..AND TO HELL WITH US.']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],['took this some years ago but my doctor told   me it was now OTC i can not find it at   pharmaricies is it still prescription? I would  love to still be able to take it for my allergies']
[' 0-2 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],[],['id this applicable to less than 2 years']
[' 45-54 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 4.3 '],[],['this medicine keep me awake a little bit longer at night not sure if it good or bad.']
[' 35-44 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 4.0 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 2.3 '],[],"[""I suffer from severe Post Nasal Drip where I clear my throat 24/7 - 365 days/yr.  Simply doesn't help my problem after 60 day trial. Still looking.""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 5.0 '],[],"[""I developed idiopathic hives for the first time in my life. After lasting for ~2 months it seemed like it was going away, and suddenly become really, really bad with itchy, large, elevated spots all over my body. Xzyal helped instantly. I take 1/2 a tablet in the evening and I occasionally have a few spots here ad there but, overall, I'm very happy since I have no side effects whatsoever. ""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],"['after trying every allergy otc, xyzal has brought me the best relief from runny nose, sinus pressure, tearing eyes.  ']"
[' 35-44 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],"[""I have horrible seasonal allergies this year. My doctor prescribed Xyzal. When I initially started the medication after about 2 days, I got this bloody clot in the way back part of my nose. After a few more day, I had literally no moisture in my nose at all. Very painful. My nose feels constantly irritated and congested. I stopped taking the medication 5 days ago, it's finally starting to feel better after doctoring it with menthol salve at night. I do not recommend this medication. All it did w"", 'as dry out my nose, it did not help with my allergies at all and I experienced unpleasant side effects. ']",[]
[' 25-34 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],[],"[""I tried a ton of other allergy medications and none of them worked.  I don't feel any side-effects.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.7 '],[],['I experienced severe dry mouth which interfered with sleep and swallowing']
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 2.7 '],[],['I have been on it for over a month and have noticed no difference at all.']
[' 19-24 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"['I was on allergy shots for over 10 years. Ultimately these became a nuisance, were becoming expensive, and also stopped being effective. My doctor put me on Xyzal and I have been nothing but pleased by the results. With my insurance, it costs me around $10 a month and works like a charm. I havent taken it in around 4 days because I ran out, and I can already feel miserable. These are definitely a lifesaver. Also, havent had any side effects. Recommended.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],"['Xyzal was prescribed to relieve problems due to a sinus infection. I rated the medication as very effective.  I was forced to take it during the day- The first 2 nights after taking Xyzal, I laid awake until the early morning hours.  ']"
[' 35-44 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.3 '],[],"[""My 12 yr old son was switched from Zyrtec to Xyzal by his allergist.  In about 2 days, his lips started drying out, flaking, cracking, and now it's swollen.  No difference compared to Zyrtec in terms of effectiveness.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 5.0 '],[],"[""After a decade on Zyrtec D and brief trials of both Claritin D and Allegra D, it seemed that my allergies were getting worse.  My skin and ears were itching and my nose ran constantly.  After a week on xyzal, my skin and ears no longer itch, my throat isn't dry, my head doesn't ache and my nose runs only when I'm outside.  I was drowsy 4 the 1st 3 days.   ""]"
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],['I was prescribed this medication because of inching in my ears.  After the first day I took XYZAL I woke up very dizzy.  I did not initially connect the dizziness to the drug.  The following day I woke up and could hardly walk because I was so dizzy I was bouncing off the walls.  I stop taking the drug and after two more days the dizziness subsided.']
[' 35-44 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 5.0 '],[],['Xyzal is the only effective anithistamine that has worked for me.  The only drawback is price and availability. ']
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"[""i normally take zyrtec, choramine maleate with fair relief of allergies that pertain to stuffy nose, sinus problems overall. Physician said i could also do flonase along with the zyrtec asked if there was something better and was perscribe this.  Don't see a whole lot of difference but will try it for a little while longer as it is more expensive""]"
