age,gender,condition,rating,review_long,review_short
[' 45-54 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],"[""After being on zyrtec for 3 years I decided to stop taking it to see if I could cope with my year round allergy to just about everything. After being off zyrtec for about 3 days I began getting itchy bumps all over my body and the feeling that I couldn't breathe. I thought I was just having an allergic reaction being hyper sensitive to whatever the medication had been blocking all those years. I decided to wait it out. After suffering for 2 more days my husband did some Internet searching and fo"", 'und to our horror that this was a side effect of the drug. So we went out, bought the smallest amount we could so I could taper off 4 days later still bumps, still itching. It is unbelievable that this information was not given to people and that doctors are pushing it on their patients as mine did. Something needs to be done about this. Thanks to zyrtec I now know how a junkie must feel.']",[]
[' 35-44 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 1.0 '],"[""When I was first given Zyrtec it was a few years back and at the time I was also on xanax for anxiety so I thought the extra anxiety was just where my xanax wasn't working; well about a week ago I started taking zyrtec again after being off for 2 years. Here's where it gets interesting; my doctor had taken me off xanax the same day I was taken off the zyrtec. So I started again last week and today I woke up with a massive panic attack after feeling depressed for the last few days. Praying this s"", ""tops. I don't want to be back on xanax again. ""]",[]
[' 45-54 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.0 '],"['Used in varying doses for years for allergies and inner ear problems.  Did not make any conncetion between this medication and  depression/anxiety symptoms.  Stopped taking it completely for a while.  Felt really good.  Didnt think about it being the reason until seasonal alllergies started up again and I suddenly felt really down, anxious and like i wanted to cry. Took one this morning and felt the side effects kick in right away.  I will stick to my nose spray.  Its too bad because it does wor', 'k very well.   ']",[]
[' 25-34 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.7 '],"[""I've been taking Zyrtec since high school for indoor/outdoor allergies. It was really helpful for my allergies, although I still needed to use a nasal spray to get rid of everything. Anyway, the withdrawal that people are mentioning is REAL. I don't know how or why it isn't anywhere on the packaging, but the itchiness is horrible. I have eczema, and tried to go off of Zyrtec before for an allergy test and had the worst itchiness of my life. For me, the itchiness feels like underneath my skin is "", 'itchy. No welts, no hives, just the overall feeling of itch. I went back on it thinking that it was allergies (I live in a major city, where smog, pollen, etc. make those without allergies - have allergies). My allergist also didn\'t know Zyrtec withdrawal was a ""thing"" either!! There are some articles out about how to cut down and they work, so I wanted to share it on this forum. You take your Zyrtec, cut it in half, and take a half dose every day for 5-7 days, then you move to taking that half dose every other day for 5-7 days, and then finally quit cold turkey. I did the half dose for a week, and then have stopped taking it. I\'m having little to no itchiness (it\'s also spring allergy season, so that doesn\'t help - I\'ve been putting local raw honey in my tea and honestly think that\'s helping), and I hope this helps others come off of this medication. If I had known this I wouldn\'t have started taking it, but I will be thrilled to finally be done with this drug!']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.7 '],"[""I am a nurse who has been taking this for seasonal allergies and I wanted to write my observations on Zyrtec. I noticed depression in mood, weight gain, sluggish bowels and some urinary retention. All my seasonal allergy symptoms did not subside to my satisfaction. When getting off Zyrtec you may experience uncontrollable itching that you didn't have before taking the med, I'll tell you how to get off it without the itch. Start taking 10mg Claritin each night for two nights, then cut Claritin in"", "" half to 5mg and take for three more nights then stop taking Claritin, that takes the itch away and Claritin doesn't have the withdrawal itch. Once you stop Claritin and Zyrtec you will quickly lose any weight you gained and mood should improve. Hope that helps.""]",[]
[' 35-44 |  '],['  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],"[""I have took zertec for spring allergies and the days that I would have to cut my grass, because I get severe head pressure and pain from the histamine my body would produce. It seemed to work. I didn't take it every day because it is kind of expensive to me. A family member told me I can buy it at The Dollar Tree for a dollar a pack so I bought it and started taking it every day during the spring and fall allergy seasons. I would take it right before I leave the house. I have to drive around to "", ""different jobsite for work. But I couldn't drive any more. It was so hard. I was so confused. I could not dare even turn my head, only look straight ahead. I would seem to get better once I finally made it to the job site, and felt ok. Also I was having chest pain or pressure which seemed to be related to constipation.and then my knack started to hurt all the time. Tight and pressure. Also I would fall asleep right after supper every night, about 6 ocklock.  It was like I was drunk and passing out. I forgot to take it one Friday and I felt so good, i was normal again..aturday I took it and I was miserable again. So I decided to stop taking zertec and I feel so good . I feel ten years younger. No kneck pain or chest pressure. No confusion. I see more clearly and think more  clearly. No more constipation. Zertec is a powerful drug. Be careful. If you take it try stopping for a while. You may forget who you are or were. I did. ""]",[]
[' 35-44 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 2.3 '],"[""I am doing this because I am currently trying to get off of zyrtec after taking it daily for many years, as prescribed by my dr. DO NOT TAKE THIS. Withdrawal from this drug is total hell. I don't know how to stop taking it. I cut my pills in half and took that for 2 weeks. Then I started every other day. Now my pills are gone, and I have hives and massive welts all over my body. I feel like my skin is bubbling. It itches and burns so badly. I can't sleep. It's hard to work. I look like a junkie "", 'or something. If anyone can help me, please let me know. I no longer have health insurance, and I have a hard time trusting doctors anymore. ']",[]
[' 65-74 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],['WOW after reading up on this med here ...I quit after 2 pills ! So scary that companies can put product on the market for over the counter use that can do things like people have encountered!  ']
[' 45-54 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 3.0 '],"['While helpful to alleviate my sinus pressure, this drug had terrible side effects. It started when I was hit with a debilitating dizzy spell right after taking the pill for the first time. This was only 4 days ago. The dizzy spells continued, with bouts of nausea. Later, I went into a tail spin of depression. I was unable to get out of bed, exhausted, sad, crying, and had the worst feeling of hopelessness. I quit taking the drug after only 3 days. Today, I am somewhat my old self, but would neve', 'r take this again, or recommend. I basically spent 3 days in bed wishing I would die, that I will never get back. ']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.3 '],"[""I experienced persistent backache, headache, sleep problems, extreme fatigue, lethargy, zero motivation,depression,weight gain and INTENSE sore muscles especially neck, shoulders and back. I didn't realize it was this medicine until I forgot to take it two days.  I felt like my old self and my body stopped hurting. A light went on and I thought that maybe the med was causing my issues...so i decided to do an experiment by taking it the next day...and woke up hurting, tired, and foggy and miserab"", ""le...  I'm done with this medication. I will be telling my ENT Dr about my experience. Perhaps he'll caution his patients when advising them to take it.  I'm just so glad I figured it out.   I think Zyrtec should add these other side effects to their list.""]",[]
[' 35-44 |  '],[' Male |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 1.0 '],"[""My son who is now 15 has used Zyrtec since he was 3-4 years; he has asthma, Eczema and certain food allergies; pediatricians have recommended that he be on 10 mg Zyrtec daily. He's addicted to the chemical and develops withdraws and severe outbreak of hives and swelling if he does not take it. He's had issues with anxiety, irritability, insomnia, nightmares, since elementary school. it's gotten worse in his middle school period to the point he has had to miss school excessively because of anxiet"", ""y, lack of sleep and energy. His eating habits impacted; suffers from chronic constipation and diarrhea. He attended not even 50% of required days in his freshman high school year due to anxiety and depression, insomnia and hallucination, suicidal thoughts. But he's so gifted and managed to pass all his classes except Gym and History and remains in honors'class. He has lost interest in sports which he loved, wants to stay in his room playing or watching videos/ video games. I have sought help from psychologists, psychiatrists and other counseling SERVICES to no avail. He no longer is unable to attend school, can't sleep without the 10mg if Zyrtec, and has panic attacks every nights and mornings. I have tried to take the medication away, but his mom still insists that he needs it and must to take it to manage hives and swelling lips, hands and feet). Our lives have been turned upside down, i would do anything to get my son's health back, this medication is dangerously addicting and might have side effects not totally documented.  ""]",[]
[' 65-74 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['Nightmares after a few days. Depression, tiredness,stomach upset,laziness,achiness.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.3 '],[],"['I used this medication yesterday as I was going to be outside all day. It made me feel very much in a fog. Later in the evening, we went to dinner and I had a beer with dinner and I got so sleepy that I slept for 2 hrs in the car and then went to bed when we got home. The following morning I felt Depressed and hopeless. I will never take again. Pretty scary. ']"
[' 35-44 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.3 '],[],"['After one week of taking Zyrtec , I felt so depressed I was having suicidal thoughts . It quickly brought on MAJOR depression causing me to not want to get out of bed! Wow, Iâ??m so glad I made the correlation or Iâ??d probably be dead. Now back on Claritin d which made me feel sooo much better in just over 24 hours . Itâ??s amazing how some medicines react so differently to individual body chemistry . My boyfriend takes Zyrtec and it works like a charm for him. ']"
[' 45-54 |  '],['  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 2.0 '],[],"['I cannot take OTC Benedryl.  This was prescribed to me by a dermatologist as ""non-drowsy"".  BS.  I took the prescribed 10 mg dose and was DROWSY.  Now, there is a difference in being somewhat relaxed or tired and the ""drowsiness"" of these anti-histamines.  They create a very irritable/agitated ""drowsiness"".  You probably wouldn\'t want to be around me.  In summary, this is an over priced OTC Benedryl pink pill but it\'s just white.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.7 '],[],"['This is horrible med. Hyper, no sleep for days.  Also makes me irritable from no sleep.  Never again!!  Myfemale friends say same thing.  Makes us feel crazy.']"
[' 25-34 |  '],[' Male |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],['Zyrtec does help control allergies but the side effects ultimately pushed me away from it: persistent drowsiness and unusual irritability.  I found myself getting angry for unknown reasons and read of others having a similar experience.  Swapped to Claritin and have had a much better time with no side effects. ']
[' 25-34 |  '],[' Female |  '],[' Condition: Persistent Hives of Unknown Cause '],[' Overall rating 1.0 '],"['I take Zyrtec occasionally for my chronic hives of unknown origin. I used to take Zyrtec when the itching became too severe and topical creams would not work. It has always been a last resort for me because the side affects are so terrible. I have finally decided to throw out my bottle of Zyrtec and revert to creams only because of the following timeline: 1) I take Zyrtec. 2) within an hour, I still have itching and hives, but I am so tired from Zyrtec that I have to lay down or I literally fall', "" asleep where ever I am. 3) I stay asleep for a very long time, like 12+ hours. 4) when I finally do wake up, I am sore all over, it feels like my bones hurt from the inside out, I can't concentrate, I feel sluggish, and I just want to sleep more. Oh yeah, and the hives come back. 5) For the next 2 or 3 days, I feel out of it, depressed, and can't concentrate.   I didn't know that this pattern was going every time I took Zyrtec until my doctor recommended keeping a diary of my hives and my sluggish feelings when compared to foods and medications. The Zyrtec has caused me more harm than dealing with the hives, so I no longer take it, and now rely on creams, and oatmeal baths.""]",[]
[' 55-64 |  '],['  '],[' Condition: Hives '],[' Overall rating 1.0 '],"[""My Allergist put me on 4 Zyrtec per day 02/06/2017.  I started gaining weight immediately. The outbreaks of hives were not as bad but all Zyrtec does is mask the problem.  I took myself off Zyrtec 03/06/2017 and the itching and burning have been horrendous but I refuse to go back on Zyrtec.  I was told if this didn't work for me that Xolair injections would be next.  I took allergy shots for over 16 years and I refuse to start taking any type of injection again.  Disgusted because everyone wants"", "" to treat hives with antihistamines, they are just treating the symptoms, not looking for the root cause. I've had hives since June of 2015 and they have gotten worse since then and all of the while I have been taking antihistamines.""]",[]
[' 35-44 |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['Switched to Zyrtec as loratidine did not seem to be helping with seasonal allergies.  Doctor at urgent care also prescribed 2 steroid shots.  My BP was 100/60 prior to that. The next week my allergy doctor noticed elevated BP.  3 days later I checked into the ER due to hypertensive crisis, BP elevated 193/123!  No history of high BP except for when I was pregnant with my 1st child but it was controlled through change in diet.  It was my first time taking Zyrtec/ generic.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"['Upon running out of the medication after long term use, I have been experiencing SEVERE PAINFUL BURNING ITCHING ALL OVER MY BODY.  I am planning to titrate down over the next few weeks.  Upon researching it, I have found TONS of similar complaints.  WHY IS THIS WITHDRAWAL SIDE EFFECT NOT INCLUDED ON THE LABEL OR ACCOMPANYING INFORMATION SHEET??????']"
[' 55-64 |  '],[' Female |  '],[' Condition: Hives '],[' Overall rating 3.7 '],[],"['It did stop the hives but I had severe stomach pain which kept me doubled over for about 4 hours, almost wanted to go to the ER. Will never take again.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 2.3 '],"['My boyfriend and I have been taking Zyrtec daily for three years. For me, it began with seasonal spring allergies which proved to be an effective antihistamine. Before I knew it, I was experiencing uncomfortable allergies throughout the year and I pivoted to daily consumption. Every year, we purchase seventeen 45 count bottles of Zyrtec Allergy Relief Tablets from Amazon, Costco, and local pharmacies at approximately $17-$20 each per year adding up to $340 for two people.    Approximately 24 hou', 'rs after ingesting the pill, we experience identical reactions such as a severe full-body itch and hives. I have been weaning myself off the medication due to fears that my reactions will evolve into more extreme symptoms such as thyroid or liver conditions as cited in other Consumer Affairs complaints. It is my 10th day off of Zyrtec and I am still experiencing unrelenting pain. ']",[]
[' 65-74 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 1.0 '],"[""I tried Zyrtec a couple of years ago.  I had heart palpitations and my blood pressure became higher.  I then quit them after two days.  I went to an allergist this week who prescribed it along with other asthma meds and I told her I tried it and it caused higher blood pressure but she said it shouldn't cause that and so I tried it again.  After ONE pill yesterday, last night I had mild pain in my chest and heart palpitations for a second or two.  After reading some of these reviews, I had to giv"", ""e you my review.  Just FYI, sometimes YOU know more about your body than anyone else, even a doctor that ignores your concerns about a medicine.  I'm switching to Claritan which never gave me problems.  This Zyrtec is BAD STUFF. OH and persons over 65 should take a MAX of 5mg in a 24 hr period which I was not told about either.  ""]",[]
[' 35-44 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 3.3 '],[],"[""I am taking Zyrtec for clogged up ears due to allergies.  It works fairly well, but I have put on 9 pounds in 4 months. The scale keeps climbing, and I've never weighed this much.  I searched to see if it could be a side effect of Zyrtec, and it seems to be.  I'm going to stop taking it and see if I lose the weight.""]"
[' 25-34 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.3 '],"[""Was taking claritin because of seasonal allergies, switched to zyrtec because felt like the claritin wasn't doing the job anymore. Because of this switch, I didn't put two and two together, but I started having horrible side effects from the zyrtec that I never had with the claritin. As others descrbed, if i stopped taking it, I suffered from increased hives and skin sensitivity, but that went away after a few days.  However, during my treatment, I suffered from constant anxiety, having anxiety "", ""throughout the day and often time panic attacks. I had no idea what was causing them, but I suffered with them for 6+ months. Its been a week off of zyrtec and I have not even had a moment of anxiety since I stopped taking these pills. I had no idea that these pills were causing my literally EVERY DAY anxiety, and now that I'm off for this long, it's the longest ive been anxiety free for 6 months.     These pills have been a literal nightmare. I will handle my runny nose and itchy eyes gladly, if it means i'm not suicidal and anxious every single day.""]",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],"[""I have allergies all year round (trees, flowers and grass pollens, weeds, ragweed dust, pet dander, perfumes, and colognes). My allergies are much worse during the Spring, Summer and early Fall.  I love Zyrtec. The minute I take it -- it starts working.  It stops the sneezing, coughing, sniffling, stuffy nose, and itching.  I don't experience any side effects either which is the best thing.  I tried both Allegra and Claritin and experienced side effects from both.  I have taken Zyrtec for years "", 'and never once experienced any side effects.']",[]
[' 65-74 |  '],[' Male |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.3 '],[],"['I have a reaction to dust mites.  Every morning my nose runs for several hours. I have used nasal rinse with little results.  I started Zyrtec the results are very good. Little to no runny nose in the mornings and I sleep better.  The only side effect is with my contact lenses.  My eyes feel a little dry, but not troublesome.  I forgot to take the pill one evening and the runny nose came back.   For me this has improved my life.  ']"
[' 25-34 |  '],['  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 5.0 '],"[""I have had moderately severe seasonal allergies to pollen (especially grass and weeds, some trees) since I was 7 years old. I am now 34. My symptoms are fairly debilitating in total, though fall far short of anaphylaxis (for comparison's sake). They include extreme itchiness of eyes, ear canals, mouth, and throat; rhinitis and runny nose; watery eyes that secrete enough mucous to seal my eyes shut while sleeping; hives if I come into direct contact with pollinating grass (I.e. Lay in it, mow the"", "" lawn); and significant fatigue. Zyrtec is the only antihistamine that has ever worked for me. I use it in combination with a prescription antihistamine eye drop. I am fortunate in that I do not experience any side effects. Zyrtec brings symptoms into a low-level tolerable range for me, and I don't know what I would do without it every spring and summer. I also find it useful when I am having an allergic response to other things like mosquitos or allergic dermatitis or hives from an unknown source. I am surprised to see all the negative reviews here, though they seem based on individuals' experiences of negative side effects or ineffectiveness at suppressing symptoms (which I could say the same for Allegra, Claritin, etc.) I only take it seasonally for grass pollen allergies and as needed for infrequent allergic responses to other things. Fingers crossed it never loses effectiveness for me! ""]",[]
[' 75 or over |  '],['  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['Took one today for runny nose, sneezing.  I am broken out with hives & itching on back & upper chest areas. What should I do?']"
[' 35-44 |  '],[' Male |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.7 '],"['I have had seasonal allergies since I can remember. I tried Claritin before but tried Zyrtec one season. I found that it took care of allergy symptoms but had a side effect of seriously affecting my ability to concentrate at work. So I went back to Claritin the next season, but ironically my dermatologist realized I had a rare reaction to Claritin so could no longer take it. With bad allergies, I tried Zyrtec again and tried to minimize how often I took it to bad allergy reaction days and just d', ""eal with the side effect. This season, I started taking Zyrtec again and realized some significant effects.  First, I've been working out regularly the past year and watching my diet quite well maintaining a certain weight, after taking zyrtec, in just a week or two my weight went up a whole 10 lbs and I'm heavier than I've ever weighed in my life. I've also noticed feeling tired all the time, and no matter how much sleep I get in a night I feel tired the next day. (which is very uncharacteristic of me).  I've felt that I've become more easily agitated and have less patience when I normally would be very patient. Lastly, at my birthday meal the other day, I realized my appetite had shot up as well since I'm not one to ever finish a meal out entirely and usually take some of it home; but this time, I ate the entire meal and still felt hungry afterwards.  I can't definitively say this is all due to Zyrtec; however, I have experienced some rather significant changes and the only real change in my daily routine has been to take a Zyrtec pill in the morning for allergies. After reading other people's reviews on this and seeing the effects myself, I will stop taking Zyrtec to see if any of what I have been feeling will go back to normal.""]",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Inflammation of the Nose due to an Allergy '],[' Overall rating 4.3 '],[],['I began taking zyrtec daily for the last 8 years when I began working in a historic moldy building. I recently retired and stopped cold turkey. I began experiencing intermittent agitating itching almost immediately in nearly every place I have skin. I am starting week 5 of withdrawal and still itch. The drug worked well for my mold allergy but the withdrawal is really rough. I have suffered from allergic rhinitis since I was a child.']
[' 25-34 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.0 '],[],"[""I have been taking this generic brand for years because I can't live without it is what I thought until I started reading these reviews. The main problem I have when I stop taking it is extreme body itching. I thought something was wrong with me until reading the reviews and seeing that it could be a side effect. I am going to try and quite this medication and use something for the itching while cleaning my liver out.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Allergic Conjunctivitis '],[' Overall rating 3.7 '],"['Medication worked well. Reduced itchy eyes, runny nose, sneezing, headaches from seasonal allergies. Took it year round. Now had to stop med, due to allergy testing. Have had intense itching! Unaware of this side effect until researching it on Internet. I will no longer take it. Have been off it for 5 days and still itching on back, shoulders, arms, hands, scalp, face, lips, and upper legs! Unable to sleep! I recommend not taking this med, due to this unfortunate and common withdrawal side effec', 't! This side effect should be posted for the public to know!']",[]
[' 19-24 |  '],[' Female |  '],[' Condition: Seasonal Runny Nose '],[' Overall rating 2.0 '],[],"['I took Zyrtec for allergies. It took away the runny nose and itchy eyes, but brought upon drowsiness, followed by an extremely anxious feeling. This happened a number of times, only on the days I took zyrtec. I have stopped taking Zyrtec as I would rather deal with a runny nose than the anxiety I felt from this drug.']"
[' Female |  '],[' Caregiver '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 2.7 '],"['My daughter takes this medication on advice of doctor.. My daughter has been to 2 heart specialists for rapid heart beat.. They found nothing wrong.. But all Doctors ignore me when I ask if Zyrtec could be the problem. I am divorced and my wife wont listen and continues to give her this medication and is still experiencing rapid heart beats. I stopped giving it to her and only have had 4 occurrences in last 6 months. They all occured within 12 hours after leaving mothers home and taking this poi', 'son. Reported to FDA  .They do nothing but protect Drug Companys. ']",[]
[' 35-44 |  '],[' Female |  '],[' Condition: Non-Seasonal Allergic Runny Nose '],[' Overall rating 3.0 '],"['at first this med was awesome, altho, i discontinued it related to an allergy test an then the problems unloaded... at first i started to itch on my hip area an the itching continued all over body including my scalp an face. My body developed an red raised rash scattered across my arms that itched me to the point of blood surfacing, i became panicked !! i knew i needed to take an antihistamine to reside the itching an raised rash so i was forced to take zyrtec to realize within 30 mins or less t', 'he rash went away an the itching stopped!! but then the problem resurfaced the next day very aggressively realizing i was having withdraws from the zyrtec an NOT having an allergic reaction, i continued with this intense consistent itching for several days an actually had scabs on my skin an scalp, i became into a state of panic an felt doomed to the realization i was itching only because i have stopped taking the zyrtec an felt an overwhelming emotion of depression while dealing with this constant itch i became panicked !! It finally after several days stopped .. i have scars on my arms from aftermath of this withdraw.. Zyrtec needs to be taken only under the care of an MD an for a short period of time.. as well as being tapered off the medication related to withdraw symptoms from this medication.. it does not need to be an over the counter medication!! ']",[]
[' 35-44 |  '],[' Male |  '],[' Condition: Hives '],[' Overall rating 2.3 '],[],"['Somewhat constricted breathing/chest discomfort, weakness and dizziness after first tablet. Discontinued after taking the first one. ']"
[' Female |  '],[' Patient '],[' Condition: Seasonal Runny Nose '],[' Overall rating 1.0 '],[],"['Awful! Simply awful!  I was groggy for about 14 hours after taking this medicine. As the grogginess wore off, I became enraged. The slightest little thing would turn me into a screaming maniac. That phase lasted another 5 hours! No matter how well this medication MIGHT ease my allergy symptoms, it is NOT worth it. I will never use this stuff again.']"
